Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M
UCEC_TCGA-5S-A9Q8	2.14E+00	5.16E-01	1.08E+00	1.91E+00	9.57E-01	7.34E-01	5.33E-01	7.63E-01	1.71E+00	1.07E+00	1.58E+00	3.35E-01	5.42E-01
UCEC_TCGA-A5-A0G1	1.71E+02	1.37E+02	1.97E+01	1.61E+02	1.77E+02	1.73E+02	3.51E+01	6.38E+01	2.76E+02	5.20E+01	7.56E+01	3.06E+00	1.66E+01
UCEC_TCGA-A5-A0GQ	1.99E+00	2.91E-01	3.33E-01	7.30E-01	5.04E-01	3.00E-01	5.81E-01	1.19E+00	1.43E+00	2.36E+00	1.32E+00	9.33E-01	4.58E-01
UCEC_TCGA-A5-A0R6	1.33E+00	0.00E+00	6.74E-01	0.00E+00	1.22E+00	0.00E+00	0.00E+00	3.94E-01	1.80E+00	1.75E+00	1.88E+00	8.30E-01	4.23E-01
UCEC_TCGA-A5-A0R7	1.95E+00	6.84E-01	3.59E-01	1.56E+00	1.77E+00	0.00E+00	8.31E-01	1.47E+00	2.43E+00	1.17E+00	1.02E+00	4.82E-01	1.36E+00
UCEC_TCGA-A5-A0R8	1.05E+00	3.96E-01	8.09E-01	0.00E+00	7.61E-01	4.42E-01	8.70E-01	1.67E+00	1.93E+00	1.65E+00	2.60E+00	6.00E-01	0.00E+00
UCEC_TCGA-A5-A0R9	1.83E+00	4.27E-01	6.51E-01	6.87E-01	8.31E-01	7.18E-01	6.54E-01	1.07E+00	1.02E+00	1.51E+00	1.77E+00	5.97E-01	0.00E+00
UCEC_TCGA-A5-A0RA	1.88E+00	0.00E+00	1.22E+00	1.28E+00	3.59E-01	9.78E-01	1.60E+00	1.22E+00	1.09E+00	2.05E+00	2.37E+00	6.86E-01	3.06E-01
UCEC_TCGA-A5-A0VO	1.37E+00	4.16E-01	7.02E-01	1.61E+00	6.18E-01	4.33E-01	6.87E-01	1.16E+00	1.87E+00	2.33E+00	2.00E+00	1.63E+00	0.00E+00
UCEC_TCGA-A5-A0VP	4.23E+01	6.33E-01	1.24E+01	1.27E+01	2.38E+01	3.12E+00	5.21E+00	4.75E+01	7.18E+00	3.17E+01	3.05E+00	1.61E+00	2.02E+00
UCEC_TCGA-A5-A0VQ	7.47E+00	4.90E-01	1.53E+00	4.33E+00	6.45E+00	1.28E+00	1.38E+00	6.95E+00	8.81E+00	1.08E+01	2.54E+00	0.00E+00	0.00E+00
UCEC_TCGA-A5-A1OF	1.37E+02	1.53E+02	2.30E+01	1.26E+02	1.19E+02	1.60E+02	4.02E+01	9.87E+01	2.09E+02	1.09E+02	0.00E+00	1.35E+00	2.36E+01
UCEC_TCGA-A5-A1OG	1.44E+00	1.29E+00	4.99E-01	9.20E-01	1.32E+00	3.67E-01	8.79E-01	8.54E-01	1.79E+00	9.33E-01	1.06E+00	9.64E-01	0.00E+00
UCEC_TCGA-A5-A1OH	3.09E+00	0.00E+00	1.14E+00	1.07E+00	1.07E+00	2.67E-01	1.67E+00	1.72E+00	5.44E+00	3.07E+00	3.83E+00	2.23E+00	9.68E-01
UCEC_TCGA-A5-A1OJ	1.96E+00	0.00E+00	1.12E+00	1.10E+00	2.67E-01	0.00E+00	6.18E-01	9.17E-01	1.13E+00	1.93E+00	1.53E+00	6.40E-01	0.00E+00
UCEC_TCGA-A5-A1OK	1.51E+00	8.47E-01	7.30E-01	1.45E+00	1.14E+00	8.46E-01	0.00E+00	8.00E-01	1.97E+00	5.54E-01	1.44E+00	6.33E-01	0.00E+00
UCEC_TCGA-A5-A2K2	2.45E+00	1.17E+00	7.57E-01	2.05E+00	2.29E+00	8.27E-01	7.33E-01	6.70E-01	3.01E+00	2.22E+00	2.43E+00	2.23E+00	8.62E-01
UCEC_TCGA-A5-A2K3	3.68E+01	1.30E+00	1.11E+01	1.23E+01	2.76E+01	7.25E+00	5.29E+00	4.76E+01	1.32E+01	3.20E+01	3.01E+00	0.00E+00	1.57E+00
UCEC_TCGA-A5-A2K4	1.05E+00	3.06E-01	5.82E-01	8.88E-01	9.45E-01	3.00E-01	5.81E-01	1.50E+00	1.07E+00	2.23E+00	2.19E+00	0.00E+00	0.00E+00
UCEC_TCGA-A5-A2K5	1.69E+01	3.63E+02	6.16E+01	4.40E+01	2.04E+01	4.34E+01	2.86E+01	4.84E+02	2.56E+01	1.36E+02	1.14E+01	2.23E+00	1.94E+01
UCEC_TCGA-A5-A2K7	1.40E+01	1.05E+00	5.40E+00	5.29E+00	1.69E+01	3.58E+00	2.40E+00	1.73E+01	8.66E+00	1.97E+01	2.91E+00	1.40E+00	7.67E-01
UCEC_TCGA-A5-A3LO	1.12E+00	4.16E-01	3.79E-01	1.31E+00	1.61E+00	3.35E-01	8.56E-01	7.33E-01	1.39E+00	6.23E-01	6.40E-01	6.29E-01	2.58E-01
UCEC_TCGA-A5-A3LP	2.36E+00	0.00E+00	1.09E+00	1.49E+00	8.14E-01	0.00E+00	0.00E+00	4.01E-01	1.39E+00	1.16E+00	7.27E-01	1.14E+00	5.12E-01
UCEC_TCGA-A5-A7WK	1.85E+00	6.51E-01	7.86E-01	4.71E-01	4.07E-01	0.00E+00	1.17E+00	1.29E+00	1.25E+00	1.93E+00	3.51E+00	1.49E+00	0.00E+00
UCEC_TCGA-A5-AB3J	1.63E+00	2.00E-01	6.05E-01	1.75E+00	0.00E+00	3.00E-01	1.44E+00	5.78E-01	7.03E-01	1.73E+00	1.50E+00	7.34E-01	5.22E-01
UCEC_TCGA-AJ-A23M	1.15E+00	2.77E-01	1.05E+00	9.55E-01	1.55E+00	4.73E-01	1.38E+00	1.09E+00	1.55E+00	1.57E+00	2.02E+00	1.82E+00	9.24E-01
UCEC_TCGA-AJ-A23N	1.46E+00	4.76E-01	1.23E+00	1.06E+00	1.59E+00	1.00E-01	4.73E-01	7.63E-01	1.63E+00	1.20E+00	2.35E+00	1.02E+00	7.46E-01
UCEC_TCGA-AJ-A23O	8.64E+00	2.91E+00	2.88E+00	6.61E+00	4.05E+01	7.56E+00	8.60E+00	1.58E+01	5.00E-01	3.62E+01	1.86E+01	6.40E-01	3.12E+00
UCEC_TCGA-AJ-A2QK	2.24E+00	4.99E-01	4.99E-01	1.00E-01	1.66E+00	0.00E+00	1.77E+00	1.11E+00	1.65E+00	2.09E+00	1.39E+00	9.67E-01	0.00E+00
UCEC_TCGA-AJ-A2QL	1.83E+00	3.79E-01	7.00E-01	1.23E+00	6.74E-01	0.00E+00	5.63E-01	3.00E-01	1.10E+00	9.91E-01	1.06E+00	8.06E-01	3.33E-01
UCEC_TCGA-AJ-A2QM	2.14E+00	5.54E-01	1.65E+00	7.03E-01	2.34E+00	6.00E-01	8.20E-01	1.33E+00	2.43E+00	1.81E+00	2.96E+00	2.88E+00	0.00E+00
UCEC_TCGA-AJ-A2QN	2.51E+00	3.06E-01	6.19E-01	2.04E+00	6.63E-01	0.00E+00	7.89E-01	9.98E-01	1.31E+00	1.83E+00	2.68E+00	4.90E-01	0.00E+00
UCEC_TCGA-AJ-A2QO	1.42E+01	1.67E+00	6.28E+00	8.37E+00	4.30E+01	6.93E+00	4.34E+00	2.58E+01	7.34E+00	4.28E+01	4.91E+00	2.51E+00	1.85E+00
UCEC_TCGA-AJ-A3BD	1.74E+00	4.16E-01	1.29E+00	1.67E+00	1.00E+00	1.19E+00	1.19E+00	4.67E-01	1.31E+00	1.92E+00	1.08E+00	1.35E+00	2.24E-01
UCEC_TCGA-AJ-A3BF	1.17E+00	2.67E-01	0.00E+00	1.06E+00	2.13E-01	5.67E-01	2.60E-01	7.37E-01	1.00E+00	2.36E+00	1.65E+00	0.00E+00	7.37E-01
UCEC_TCGA-AJ-A3BG	3.89E+01	4.58E-01	1.43E+01	1.08E+01	2.03E+01	6.18E+00	5.71E+00	4.00E+01	5.28E+00	2.36E+01	2.32E+00	1.05E+00	8.03E-01
UCEC_TCGA-AJ-A3BH	6.71E+01	7.35E+00	1.81E+01	3.94E+01	2.88E+01	2.23E+01	1.54E+01	7.95E+01	3.75E+01	4.42E+01	2.60E+00	0.00E+00	2.24E+00
UCEC_TCGA-AJ-A3BI	1.39E+00	3.48E-01	0.00E+00	1.28E+00	5.17E-01	9.19E-01	1.04E+00	6.80E-01	1.15E+00	1.28E+00	1.16E+00	5.21E-01	0.00E+00
UCEC_TCGA-AJ-A3BK	1.69E+00	6.51E-01	7.16E-01	1.05E+00	1.05E+00	1.72E+00	3.42E-01	1.79E+00	9.43E-01	1.77E+00	2.69E+00	5.04E-01	3.96E-01
UCEC_TCGA-AJ-A3EJ	3.44E+00	4.07E-01	1.35E+00	1.08E+00	1.18E+00	4.58E-01	6.80E-01	1.85E+00	1.41E+00	2.56E+00	3.26E+00	4.76E-01	8.79E-01
UCEC_TCGA-AJ-A3EK	1.00E+02	4.61E+01	1.32E+01	7.99E+01	6.98E+01	7.55E+01	1.70E+01	8.37E+01	1.55E+02	3.67E+01	7.60E+00	4.47E+00	1.46E+01
UCEC_TCGA-AJ-A3EL	2.92E+01	2.07E+02	3.45E+01	2.67E+01	1.47E+01	3.44E+01	2.33E+01	2.96E+02	9.32E+00	4.49E+01	7.17E+00	2.40E+00	2.85E+01
UCEC_TCGA-AJ-A3EM	1.26E+00	5.59E-01	3.96E-01	1.53E+00	1.33E-01	0.00E+00	1.32E+00	7.00E-01	1.16E+00	2.28E+00	2.48E+00	5.59E-01	8.44E-01
UCEC_TCGA-AJ-A3I9	1.19E+00	5.78E-01	2.69E-01	1.35E+00	1.03E+00	5.17E-01	1.27E+00	5.73E-01	1.19E+00	1.29E+00	6.53E-01	5.21E-01	5.78E-01
UCEC_TCGA-AJ-A3IA	1.27E+00	1.04E+00	5.62E-01	1.80E+00	2.65E+00	2.29E+00	2.12E+00	1.74E+00	2.22E+00	3.78E+00	5.31E+00	2.82E+00	2.49E+00
UCEC_TCGA-AJ-A3NF	1.50E+00	4.47E-01	1.18E+00	9.92E-01	4.67E-01	7.92E-01	1.53E-01	4.99E-01	1.48E+00	9.20E-01	1.65E+00	1.91E+00	0.00E+00
UCEC_TCGA-AJ-A3NG	2.33E+00	0.00E+00	4.42E-01	1.68E+00	3.06E-01	6.96E-01	1.48E+00	1.48E+00	1.81E+00	1.78E+00	2.45E+00	5.78E-01	0.00E+00
UCEC_TCGA-AJ-A3OJ	2.18E+01	7.86E-01	5.78E+00	7.40E+00	2.31E+01	3.69E+00	3.43E+00	2.50E+01	2.75E+00	2.67E+01	3.42E+00	1.47E+00	1.18E+00
UCEC_TCGA-AJ-A3OK	2.72E+01	5.16E-01	1.26E+01	2.62E+00	7.48E+00	1.00E-01	2.35E+00	3.06E+01	3.34E+00	7.91E+00	1.40E+00	0.00E+00	6.18E-01
UCEC_TCGA-AJ-A3OL	7.66E+00	0.00E+00	2.27E+00	3.54E+00	7.60E+00	5.67E-01	2.59E+00	6.78E+00	3.21E+00	9.53E+00	1.92E+00	5.81E-01	2.16E+00
UCEC_TCGA-AJ-A3QS	2.17E+00	1.17E+00	1.86E+00	2.31E+00	1.16E+00	4.48E-01	4.23E-01	5.58E-01	1.50E+00	3.10E+00	1.86E+00	1.75E+00	4.42E-01
UCEC_TCGA-AJ-A3TW	1.83E+00	5.73E-01	1.55E+00	1.76E+00	1.10E+00	4.96E-01	8.83E-01	1.03E+00	2.08E+00	2.19E+00	2.60E+00	1.47E+00	6.67E-01
UCEC_TCGA-AJ-A5DV	3.30E+00	4.27E-01	8.69E-01	1.21E+00	1.13E+00	6.23E-01	0.00E+00	2.16E+00	1.69E+00	3.07E+00	3.05E+00	1.09E+00	3.96E-01
UCEC_TCGA-AJ-A5DW	1.38E+01	1.09E+02	2.53E+01	1.72E+01	5.12E+00	1.79E+01	1.12E+01	1.46E+02	5.39E+00	4.41E+01	3.75E+00	1.27E+00	5.98E+00
UCEC_TCGA-AJ-A6NU	9.71E-01	4.58E-01	7.18E-01	8.09E-01	3.42E-01	0.00E+00	8.59E-01	8.88E-01	1.97E+00	1.18E+00	1.88E+00	1.16E+00	0.00E+00
UCEC_TCGA-AJ-A8CT	2.16E+01	3.00E-01	8.62E+00	5.74E+00	7.47E+00	2.31E+00	2.76E+00	2.39E+01	4.34E+00	7.41E+00	8.03E-01	8.06E-01	1.27E+00
UCEC_TCGA-AJ-A8CV	4.33E+00	6.11E-01	1.34E+00	3.82E+00	7.75E+00	1.27E+00	4.16E+00	4.27E+00	4.63E+00	7.43E+00	2.28E+00	5.54E-01	1.64E+00
UCEC_TCGA-AJ-A8CW	1.00E+01	1.12E+00	3.60E+00	6.09E+00	1.74E+01	2.95E+00	5.38E+00	1.44E+01	7.11E+00	2.00E+01	4.00E+00	1.66E+00	1.15E+00
UCEC_TCGA-AP-A059	1.85E+02	1.60E+02	1.96E+01	2.05E+02	2.45E+02	2.21E+02	4.12E+01	1.00E+02	3.27E+02	4.91E+01	0.00E+00	1.67E+00	2.73E+01
UCEC_TCGA-AP-A0LE	6.46E+00	7.27E-01	2.12E+00	6.13E+00	2.05E+01	3.24E+00	6.29E+00	9.89E+00	4.96E+00	2.00E+01	2.09E+00	7.00E-01	1.30E+00
UCEC_TCGA-AP-A0LF	4.25E+00	8.49E-01	1.51E+00	1.25E+00	6.83E-01	2.02E+00	8.17E-01	2.88E+00	2.32E+00	1.38E+00	3.87E+00	3.99E+00	6.36E-01
UCEC_TCGA-AP-A0LL	2.36E+00	1.15E+00	1.63E-01	1.36E+00	9.29E-01	0.00E+00	6.67E-01	4.00E-01	1.05E+00	8.94E-01	1.84E+00	1.15E+00	0.00E+00
UCEC_TCGA-AP-A0LM	6.41E+01	8.83E+01	2.43E+01	7.45E+01	5.61E+01	9.71E+01	2.11E+01	1.27E+02	4.33E+01	3.17E+01	3.42E-01	1.89E+00	1.26E+01
UCEC_TCGA-AP-A0LP	7.70E+00	8.94E-01	9.98E-01	4.78E+00	5.26E+00	8.54E-01	2.35E+00	4.51E+00	5.78E+00	7.21E+00	2.83E+00	1.35E+00	3.48E-01
UCEC_TCGA-AP-A0LQ	2.10E+00	0.00E+00	5.93E-01	0.00E+00	1.49E+00	0.00E+00	1.09E+00	7.00E-01	2.14E+00	1.35E+00	2.39E+00	5.59E-01	0.00E+00
UCEC_TCGA-AP-A0LS	6.29E+00	1.83E+00	2.25E+00	3.37E+00	1.82E+01	2.55E+00	3.74E+00	1.11E+01	3.58E+00	2.21E+01	2.46E+00	7.06E-01	2.18E+00
UCEC_TCGA-AP-A1DH	7.83E+00	2.46E+00	4.07E+00	5.67E+00	1.71E+01	3.88E+00	3.14E+00	1.60E+01	9.07E+00	1.70E+01	3.32E+00	0.00E+00	1.05E+00
UCEC_TCGA-AP-A1DK	6.08E+01	2.67E+01	5.32E+00	7.74E+01	9.58E+02	3.32E+01	4.76E+01	6.00E+02	1.89E+02	1.04E+03	0.00E+00	0.00E+00	1.11E+01
UCEC_TCGA-AP-A1DM	6.52E+00	1.29E+00	2.25E+00	4.30E+00	7.27E+00	1.61E+00	3.37E+00	5.65E+00	5.62E+00	8.97E+00	3.39E+00	2.34E+00	1.42E+00
UCEC_TCGA-AP-A1DO	9.17E+00	2.06E+00	2.90E+00	7.29E+00	1.63E+01	2.39E+00	5.45E+00	1.12E+01	8.21E+00	1.90E+01	7.25E+00	1.50E+00	1.13E+00
UCEC_TCGA-AP-A1DP	5.15E+00	9.07E-01	2.02E+00	5.29E+00	1.32E+01	5.00E-01	3.57E+00	7.28E+00	6.24E+00	1.39E+01	5.84E+00	8.62E-01	8.92E-01
UCEC_TCGA-AP-A1DQ	1.09E+00	0.00E+00	3.71E-01	9.68E-01	5.16E-01	0.00E+00	0.00E+00	8.60E-01	9.34E-01	1.62E+00	1.81E+00	5.12E-01	4.33E-01
UCEC_TCGA-AP-A1DR	1.23E+01	1.85E+00	5.31E+00	9.20E+00	2.71E+01	2.68E+00	2.51E+00	2.06E+01	9.25E+00	2.88E+01	5.90E+00	5.22E-01	1.19E+00
UCEC_TCGA-AP-A1DV	7.69E+01	1.20E+02	6.48E+01	6.50E+01	8.40E+00	1.30E+02	1.62E+01	2.17E+02	2.73E+01	2.49E+01	0.00E+00	1.54E+00	1.34E+01
UCEC_TCGA-AP-A1E0	2.48E+01	1.83E+02	3.27E+01	2.25E+01	1.08E+01	2.23E+01	1.57E+01	2.38E+02	0.00E+00	6.62E+01	7.60E+00	1.00E-01	1.14E+01
UCEC_TCGA-AP-A1E1	5.09E+00	1.72E+00	4.08E+00	5.38E+00	2.20E+01	3.17E+00	5.34E+00	1.19E+01	4.13E+00	1.93E+01	6.10E+00	1.49E+00	1.63E+00
UCEC_TCGA-AP-A1E3	1.23E+00	3.27E-01	7.06E-01	1.00E-01	0.00E+00	3.48E-01	4.99E-01	1.26E+00	2.02E+00	9.52E-01	1.46E+00	6.84E-01	4.99E-01
UCEC_TCGA-AP-A1E4	1.31E+00	4.76E-01	8.31E-01	9.48E-01	7.77E-01	0.00E+00	5.67E-01	3.07E-01	9.68E-01	8.57E-01	1.42E+00	4.48E-01	0.00E+00
UCEC_TCGA-AP-A5FX	1.84E+00	0.00E+00	4.47E-01	1.18E+00	7.78E-01	4.27E-01	4.33E-01	3.96E-01	1.40E+00	1.41E+00	9.34E-01	4.01E-01	0.00E+00
UCEC_TCGA-AW-A1PO	1.28E+00	4.00E-01	9.09E-01	7.75E-01	1.37E+00	7.31E-01	7.06E-01	7.95E-01	1.57E+00	1.46E+00	2.07E+00	1.00E+00	8.62E-01
UCEC_TCGA-AX-A06H	3.78E+00	9.78E-01	2.58E+00	4.03E+00	5.14E+00	4.42E-01	3.96E+00	6.60E+00	5.45E+00	8.81E+00	2.43E+00	9.87E-01	4.76E-01
UCEC_TCGA-AX-A06L	2.20E+00	4.58E-01	0.00E+00	9.12E-01	5.47E-01	1.12E+00	1.42E+00	1.38E+00	1.23E+00	1.33E+00	1.00E+00	4.48E-01	2.91E-01
UCEC_TCGA-AX-A0IS	1.02E+00	5.78E-01	4.23E-01	1.04E+00	5.04E-01	0.00E+00	7.90E-01	1.05E+00	0.00E+00	7.75E-01	2.09E+00	8.33E-01	5.26E-01
UCEC_TCGA-AX-A0IU	8.17E-01	5.59E-01	5.59E-01	1.19E+00	1.16E+00	5.59E-01	9.89E-01	6.80E-01	1.50E+00	2.32E+00	1.93E+00	1.11E+00	0.00E+00
UCEC_TCGA-AX-A0J0	2.55E+01	2.84E+02	3.99E+01	3.10E+01	1.62E+01	3.20E+01	2.60E+01	3.68E+02	1.40E+00	6.64E+01	1.97E+00	8.88E-01	1.32E+01
UCEC_TCGA-AX-A1C4	9.87E+00	1.65E+00	3.73E+00	1.36E+01	2.91E+01	4.25E+00	4.75E+00	2.10E+01	9.07E+00	3.18E+01	3.71E+00	9.71E-01	9.91E-01
UCEC_TCGA-AX-A1C5	2.51E+01	8.14E-01	1.01E+01	9.03E+00	2.38E+01	2.13E+00	4.33E+00	2.84E+01	7.23E+00	2.93E+01	1.58E+00	7.22E-01	1.13E+00
UCEC_TCGA-AX-A1C7	1.38E+00	0.00E+00	8.70E-01	1.28E+00	9.60E-01	1.35E+00	7.46E-01	6.00E-01	1.58E+00	1.54E+00	2.42E+00	3.65E-01	1.01E+00
UCEC_TCGA-AX-A1C8	1.43E+00	1.22E+00	6.83E-01	4.01E-01	1.38E+00	0.00E+00	1.51E+00	7.57E-01	1.96E+00	9.29E-01	2.18E+00	2.01E+00	1.33E-01
UCEC_TCGA-AX-A1C9	3.74E+01	9.20E-01	1.04E+01	1.09E+01	1.47E+01	3.09E+00	4.31E+00	3.85E+01	4.67E+00	1.71E+01	2.80E+00	6.86E-01	1.91E+00
UCEC_TCGA-AX-A1CA	1.94E+00	7.16E-01	4.90E-01	4.00E-01	5.04E-01	1.21E+00	8.17E-01	1.08E+00	8.49E-01	1.78E+00	2.61E+00	2.13E+00	4.33E-01
UCEC_TCGA-AX-A1CC	6.87E-01	0.00E+00	0.00E+00	8.09E-01	3.59E-01	0.00E+00	6.11E-01	4.73E-01	1.08E+00	1.23E+00	1.05E+00	7.18E-01	0.00E+00
UCEC_TCGA-AX-A1CE	2.23E+02	9.79E+01	3.72E+01	2.14E+02	2.55E+02	1.52E+02	6.47E+01	1.80E+02	2.64E+02	3.51E+01	4.99E+00	1.79E+00	3.37E+01
UCEC_TCGA-AX-A1CF	2.13E-01	6.67E-01	8.92E-01	5.00E-01	2.04E+00	3.00E-01	7.18E-01	2.07E+00	1.80E+00	1.90E+00	2.27E+00	1.67E+00	6.18E-01
UCEC_TCGA-AX-A1CI	1.33E+00	4.00E-01	7.46E-01	5.58E-01	1.09E+00	6.71E-01	8.85E-01	8.94E-01	1.59E+00	1.01E+00	2.06E+00	5.22E-01	0.00E+00
UCEC_TCGA-AX-A1CJ	1.57E+00	6.32E-01	5.04E-01	1.39E+00	1.99E+00	0.00E+00	4.48E-01	1.39E+00	2.85E+00	1.05E+00	1.48E+00	9.43E-01	0.00E+00
UCEC_TCGA-AX-A1CK	1.76E+00	2.13E-01	8.14E-01	1.50E+00	6.29E-01	1.33E-01	0.00E+00	1.19E+00	2.30E+00	8.44E-01	1.57E+00	3.59E-01	3.35E-01
UCEC_TCGA-AX-A1CN	1.07E+00	0.00E+00	5.93E-01	7.46E-01	1.33E+00	0.00E+00	0.00E+00	6.40E-01	9.40E-01	1.73E+00	1.14E+00	4.01E-01	0.00E+00
UCEC_TCGA-AX-A1CP	1.40E+00	0.00E+00	7.81E-01	0.00E+00	3.00E-01	0.00E+00	0.00E+00	6.00E-01	6.90E-01	1.43E+00	1.62E+00	3.79E-01	0.00E+00
UCEC_TCGA-AX-A2H2	2.08E+00	9.60E-01	1.01E+00	1.63E+00	1.31E+00	1.00E-01	8.95E-01	7.33E-01	2.71E+00	4.79E+00	4.03E+00	3.86E+00	9.55E-01
UCEC_TCGA-AX-A2H4	1.87E+00	9.24E-01	1.60E+00	1.55E+00	2.24E+00	1.51E+00	1.12E+00	2.86E+00	2.41E+00	3.06E+00	3.47E+00	2.33E+00	1.17E+00
UCEC_TCGA-AX-A2H5	2.31E+00	3.06E-01	0.00E+00	1.58E+00	1.00E-01	0.00E+00	2.67E-01	6.54E-01	5.93E-01	0.00E+00	8.49E-01	1.07E+00	6.84E-01
UCEC_TCGA-AX-A2H7	2.15E+00	8.54E-01	6.99E-01	1.68E+00	1.40E+00	1.50E+00	5.39E-01	1.59E+00	2.28E+00	2.58E+00	2.39E+00	1.86E+00	7.33E-01
UCEC_TCGA-AX-A2H8	1.38E+00	0.00E+00	7.61E-01	1.27E+00	5.33E-01	0.00E+00	8.27E-01	8.57E-01	1.60E+00	1.22E+00	1.95E+00	9.09E-01	6.33E-01
UCEC_TCGA-AX-A2HA	2.22E+01	1.73E+00	1.16E+01	5.09E+00	5.19E+01	9.06E+00	5.79E+00	4.58E+01	1.02E+01	5.47E+01	4.63E+00	8.03E-01	1.79E+00
UCEC_TCGA-AX-A2HC	9.55E+01	2.39E+02	4.60E+01	5.74E+01	1.24E+01	2.55E+02	9.00E-01	1.80E+02	2.43E+01	3.40E+01	8.73E+00	1.98E+00	1.59E+01
UCEC_TCGA-AX-A2HD	1.77E+02	6.98E+01	3.63E+01	1.17E+02	1.20E+02	9.21E+01	3.79E+01	1.47E+02	2.09E+02	4.59E+01	7.95E-01	9.36E-01	1.06E+01
UCEC_TCGA-AX-A2HF	5.16E-01	2.69E-01	0.00E+00	4.53E-01	4.82E-01	0.00E+00	1.00E-01	3.59E-01	9.29E-01	1.51E+00	9.07E-01	9.43E-01	0.00E+00
UCEC_TCGA-AX-A2HG	8.69E+00	1.17E+00	4.48E+00	7.06E+00	2.99E+01	3.14E+00	4.06E+00	1.93E+01	7.57E+00	3.09E+01	5.99E+00	1.11E+00	1.43E+00
UCEC_TCGA-AX-A2HH	1.92E+00	5.77E-01	6.46E-01	1.34E+00	0.00E+00	9.89E-01	6.83E-01	8.46E-01	1.44E+00	1.18E+00	2.28E+00	6.16E-01	5.93E-01
UCEC_TCGA-AX-A2HJ	1.29E+01	2.32E+00	4.99E+00	7.31E+00	4.72E+01	4.41E+00	4.95E+01	2.44E+01	1.41E+01	7.57E+01	5.91E+00	0.00E+00	1.95E+00
UCEC_TCGA-AX-A2HK	1.55E+00	2.21E-01	1.08E+00	8.84E-01	1.63E+00	5.93E-01	3.00E-01	8.72E-01	1.43E+00	2.66E+00	3.36E+00	1.30E+00	1.33E-01
UCEC_TCGA-AX-A2IN	7.80E+00	2.24E+00	2.47E+00	7.46E+00	1.43E+01	3.73E+00	4.04E+00	1.12E+01	6.72E+00	2.03E+01	2.70E+00	4.82E-01	8.88E-01
UCEC_TCGA-AX-A2IO	1.45E+00	1.07E+00	2.35E+00	1.97E+00	1.59E+00	0.00E+00	2.00E-01	7.72E-01	1.40E+00	2.41E+00	2.51E+00	5.28E+00	7.18E-01
UCEC_TCGA-AX-A3FS	1.01E+01	8.75E-01	3.11E+00	5.99E+00	3.49E+01	7.63E-01	4.35E+00	2.28E+01	7.28E+00	3.97E+01	1.92E+00	1.14E+00	1.34E+00
UCEC_TCGA-AX-A3FT	2.05E+01	3.39E+00	9.76E+00	7.82E+00	4.10E+01	8.03E+00	8.30E+00	3.22E+01	7.36E+00	4.63E+01	4.44E+00	4.23E-01	2.45E+00
UCEC_TCGA-AX-A3FV	1.47E+00	5.42E-01	8.59E-01	5.47E-01	1.52E+00	1.67E+00	1.56E+00	1.32E+00	5.26E-01	2.28E+00	3.07E+00	1.44E+00	1.25E+00
UCEC_TCGA-AX-A3FW	1.77E+00	5.39E-01	6.46E-01	1.48E+00	9.43E-01	3.40E-01	7.90E-01	1.31E+00	1.34E+00	1.95E+00	2.00E+00	0.00E+00	4.48E-01
UCEC_TCGA-AX-A3FX	1.56E+00	6.19E-01	1.15E+00	1.11E+00	4.01E-01	0.00E+00	1.39E+00	6.80E-01	1.53E+00	1.68E+00	1.89E+00	1.56E+00	6.90E-01
UCEC_TCGA-AX-A3FZ	8.43E-01	8.95E-01	6.05E-01	1.09E+00	0.00E+00	4.96E-01	7.61E-01	5.62E-01	1.23E+00	1.49E+00	8.94E-01	8.31E-01	7.27E-01
UCEC_TCGA-AX-A3G1	9.17E-01	3.96E-01	6.05E-01	8.30E-01	1.24E+00	9.83E-01	1.09E+00	1.15E+00	1.46E+00	1.85E+00	1.84E+00	4.73E-01	5.12E-01
UCEC_TCGA-AX-A3G3	1.70E+00	8.98E-01	1.12E+00	1.54E+00	1.73E+00	7.18E-01	1.70E+00	2.65E+00	4.02E+00	4.28E+00	7.18E+00	2.02E+00	1.01E+00
UCEC_TCGA-AX-A3G4	8.57E-01	0.00E+00	6.05E-01	7.16E-01	7.86E-01	2.00E-01	1.29E+00	1.12E+00	1.62E+00	1.10E+00	2.63E+00	7.86E-01	4.82E-01
UCEC_TCGA-AX-A3G6	1.81E+00	7.49E-01	1.26E+00	1.21E+00	1.85E+00	3.42E-01	6.40E-01	6.00E-01	2.05E+00	9.64E-01	1.39E+00	5.73E-01	4.53E-01
UCEC_TCGA-AX-A3G7	2.09E+00	5.78E-01	2.21E-01	8.33E-01	5.12E-01	0.00E+00	0.00E+00	5.39E-01	1.68E+00	3.79E-01	1.27E+00	4.76E-01	3.00E-01
UCEC_TCGA-AX-A3G8	9.23E+00	1.32E+00	4.74E+00	1.07E+01	2.10E+01	3.01E+00	3.03E+00	1.73E+01	8.10E+00	2.64E+01	3.02E+00	9.89E-01	1.36E+00
UCEC_TCGA-AX-A3G9	1.06E+01	1.85E+00	4.42E+00	4.45E+00	2.37E+01	2.47E+00	2.57E+00	1.31E+01	5.91E+00	1.87E+01	5.64E+00	8.95E-01	1.85E+00
