Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T
UCEC_TCGA-EO-A3L0	4	9	10	24	2	19	0	0	1	1	3	1	3	7	0	5	0	17	4	2
UCEC_TCGA-EY-A1G7	4	5	5	29	7	23	2	3	11	2	0	1	0	6	5	5	2	12	0	0
UCEC_TCGA-EY-A1G8	1684	135	937	84	52	28	811	87	68	5	41	51	41	120	0	42	19	0	239	0
UCEC_TCGA-EY-A1GC	0	3	2	8	2	14	2	0	0	14	0	0	3	1	2	0	0	7	0	6
UCEC_TCGA-EY-A1GD	457	112	346	28	24	44	482	19	116	0	17	26	98	17	7	13	69	0	11	0
UCEC_TCGA-EY-A1GE	0	4	5	12	0	8	2	0	1	2	4	0	0	3	3	1	1	10	0	2
UCEC_TCGA-EY-A1GF	5	41	24	60	55	35	0	37	8	54	77	0	44	0	2	0	0	9	19	21
UCEC_TCGA-EY-A1GH	1	10	4	25	1	20	0	3	0	0	4	0	1	4	2	4	0	5	1	0
UCEC_TCGA-EY-A1GI	3111	265	1634	60	98	43	1528	162	100	0	43	126	32	176	0	23	21	0	381	0
UCEC_TCGA-EY-A1GJ	1	2	2	5	6	13	2	0	2	0	1	3	0	2	4	11	0	8	2	0
UCEC_TCGA-EY-A1GK	8	83	34	108	173	85	8	101	64	125	201	0	56	5	2	0	15	28	0	7
UCEC_TCGA-EY-A1GL	4	11	8	6	3	10	0	0	2	2	0	0	5	2	6	0	0	2	5	4
UCEC_TCGA-EY-A1GM	0	9	0	13	0	4	0	0	4	2	1	0	3	6	0	3	1	7	1	1
UCEC_TCGA-EY-A1GO	0	24	11	41	81	32	0	22	0	93	56	0	32	13	11	6	4	5	8	2
UCEC_TCGA-EY-A1GP	0	0	4	10	3	0	0	0	0	4	1	1	4	3	1	0	0	12	4	1
UCEC_TCGA-EY-A1GQ	0	63	25	83	68	50	7	22	80	95	114	0	24	1	0	0	2	9	3	11
UCEC_TCGA-EY-A1GR	0	3	7	11	3	5	3	0	1	4	3	0	0	2	6	0	7	17	1	4
UCEC_TCGA-EY-A1GS	4	2	24	10	6	3	0	1	1	0	2	3	9	46	342	0	1	34	6	0
UCEC_TCGA-EY-A1GT	0	14	4	23	0	27	0	1	1	6	3	6	0	9	4	0	1	2	0	5
UCEC_TCGA-EY-A1GU	20	111	31	177	334	102	7	205	55	507	146	35	49	47	0	14	0	119	22	14
UCEC_TCGA-EY-A1GV	0	0	2	3	5	8	2	0	0	0	0	2	2	1	7	0	0	9	0	5
UCEC_TCGA-EY-A1GW	2	7	2	5	0	5	0	1	1	8	0	0	4	4	4	4	0	7	6	9
UCEC_TCGA-EY-A1GX	0	10	9	23	3	21	0	3	2	0	4	7	0	9	0	17	0	9	5	0
UCEC_TCGA-EY-A1H0	3	55	10	70	25	43	1	16	6	56	79	0	18	0	8	10	10	5	9	19
UCEC_TCGA-EY-A210	1	4	5	7	2	2	0	0	4	3	1	1	1	5	2	0	0	7	3	7
UCEC_TCGA-EY-A212	0	4	5	7	2	6	0	0	1	2	6	2	5	0	10	0	0	19	13	0
UCEC_TCGA-EY-A214	0	4	2	3	2	3	2	0	7	10	5	2	3	4	3	1	4	17	5	7
UCEC_TCGA-EY-A215	417	906	231	707	622	703	141	1100	355	1059	199	692	169	161	24	149	111	0	0	0
UCEC_TCGA-EY-A2OM	9	101	26	132	91	88	13	41	29	96	105	8	18	8	0	0	0	26	13	18
UCEC_TCGA-EY-A2ON	4	9	2	16	0	0	0	0	2	7	2	3	7	8	9	2	0	21	5	8
UCEC_TCGA-EY-A2OO	2	7	10	19	4	10	3	1	0	10	0	1	3	3	0	0	0	8	1	1
UCEC_TCGA-EY-A2OP	0	65	34	98	67	67	0	46	35	94	92	0	4	0	2	0	4	12	3	6
UCEC_TCGA-EY-A2OQ	0	2	6	20	0	0	0	1	0	9	1	3	0	4	3	7	0	5	4	4
UCEC_TCGA-EY-A3L3	1	3	4	8	6	10	0	2	0	0	3	0	1	2	18	7	2	13	1	2
UCEC_TCGA-EY-A3QX	6	3	5	7	3	10	0	1	2	3	0	2	0	5	2	3	0	28	0	1
UCEC_TCGA-EY-A4KR	1	5	5	10	3	14	5	4	1	4	5	0	0	0	19	10	6	34	0	0
UCEC_TCGA-EY-A547	0	28	6	25	16	23	0	5	10	35	23	0	17	0	0	4	0	23	6	15
UCEC_TCGA-EY-A548	4	111	41	115	104	77	1	19	39	95	83	0	0	7	7	0	1	12	6	11
UCEC_TCGA-EY-A549	1	324	174	773	22	550	3	5	5	59	0	0	0	0	0	0	0	0	0	0
UCEC_TCGA-EY-A54A	3	10	6	11	4	10	2	7	3	0	5	3	4	5	18	5	7	33	5	8
UCEC_TCGA-EY-A5W2	6	94	48	98	200	109	4	96	65	110	140	0	31	5	6	0	13	5	2	16
UCEC_TCGA-EY-A72D	3	3	5	11	10	6	0	0	2	0	0	3	0	0	1	7	3	5	3	7
UCEC_TCGA-FI-A2CX	0	1	2	0	1	6	0	0	0	0	1	1	2	0	6	3	0	6	1	0
UCEC_TCGA-FI-A2CY	0	4	5	6	9	12	2	1	0	0	1	0	1	1	4	4	0	6	1	0
UCEC_TCGA-FI-A2D0	123	2468	1005	1703	1007	2052	272	139	678	544	134	63	146	804	0	63	70	0	0	0
UCEC_TCGA-FI-A2D2	4	3	3	4	4	9	0	0	0	0	2	0	1	0	3	0	0	15	0	1
UCEC_TCGA-FI-A2D4	5	66	23	50	56	66	3	30	12	43	57	0	1	3	14	15	2	9	0	8
UCEC_TCGA-FI-A2D5	2009	4430	2147	722	1851	1062	1365	1392	2365	0	304	1038	4313	518	0	0	537	0	0	0
UCEC_TCGA-FI-A2D6	5	109	38	113	115	80	4	68	40	46	150	0	14	4	1	0	6	27	2	16
UCEC_TCGA-FI-A2EU	0	6	2	7	4	12	0	3	0	6	2	1	0	4	10	2	4	7	0	1
UCEC_TCGA-FI-A2EW	1	0	10	7	1	18	5	3	2	2	0	1	0	17	36	5	0	7	14	7
UCEC_TCGA-FI-A2EX	1	8	6	11	0	4	0	0	0	4	5	0	0	8	14	2	2	7	3	0
UCEC_TCGA-FI-A2EY	4	2	9	18	6	10	0	3	7	1	3	3	1	13	30	4	0	24	2	6
UCEC_TCGA-FI-A2F4	28	63	12	28	446	83	2	474	259	300	635	58	44	88	0	443	67	0	0	30
UCEC_TCGA-FI-A2F8	3	9	8	4	0	2	0	2	7	0	2	0	2	15	38	5	0	5	0	5
UCEC_TCGA-FI-A2F9	3	5	2	13	0	4	0	1	5	7	3	3	0	0	0	0	0	11	4	1
UCEC_TCGA-FI-A3PV	1	5	7	8	0	10	0	2	3	0	2	8	1	3	21	5	0	19	5	0
UCEC_TCGA-FI-A3PX	4	10	5	8	0	11	7	1	9	7	4	2	1	11	7	0	4	35	0	0
UCEC_TCGA-H5-A2HR	1	1	3	7	5	13	7	1	1	0	1	1	0	0	3	8	0	8	0	6
UCEC_TCGA-JU-AAVI	1	8	3	5	0	16	0	0	2	5	0	0	2	0	8	6	1	9	4	3
UCEC_TCGA-K6-A3WQ	0	2	2	4	1	8	4	0	3	0	2	4	4	3	3	1	0	10	0	0
UCEC_TCGA-KJ-A3U4	0	4	0	10	1	1	2	0	0	2	1	7	0	8	1	4	2	20	5	2
UCEC_TCGA-KP-A3VZ	2	3	5	2	8	20	4	2	1	12	7	4	0	2	8	8	2	36	7	11
UCEC_TCGA-KP-A3W0	0	2	3	13	2	0	0	0	2	2	5	1	0	1	0	4	0	5	1	2
UCEC_TCGA-KP-A3W1	0	4	7	7	4	9	0	1	1	0	1	1	1	9	12	0	2	6	0	1
UCEC_TCGA-KP-A3W3	2	0	4	9	2	2	2	1	0	5	4	1	0	5	4	4	0	14	0	2
UCEC_TCGA-KP-A3W4	1	5	4	6	3	4	0	2	1	3	0	2	0	0	9	9	0	12	6	2
UCEC_TCGA-PG-A5BC	0	4	3	7	5	9	2	1	1	4	5	0	0	2	3	6	0	8	1	8
UCEC_TCGA-PG-A6IB	0	46	25	92	85	73	2	49	3	84	70	0	24	10	3	0	5	15	11	12
UCEC_TCGA-PG-A7D5	1	1	3	13	5	13	0	0	0	1	1	0	1	7	1	0	1	1	6	0
UCEC_TCGA-PG-A914	7	1	10	12	2	21	0	1	0	4	0	4	6	9	105	2	3	27	0	0
UCEC_TCGA-PG-A915	1	5	4	8	6	7	0	1	4	4	4	5	1	9	9	2	4	30	4	5
UCEC_TCGA-PG-A916	0	12	2	7	0	4	4	1	1	5	0	3	0	0	0	3	0	13	0	2
UCEC_TCGA-PG-A917	9	82	32	112	139	87	17	61	34	149	84	14	65	4	4	0	0	39	32	86
UCEC_TCGA-QF-A5YS	942	96	747	60	69	2	511	23	27	0	5	31	0	72	0	0	0	0	184	0
UCEC_TCGA-QF-A5YT	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0
UCEC_TCGA-QS-A5YQ	623	50	387	24	26	7	328	13	6	0	7	0	0	38	0	0	0	0	142	0
UCEC_TCGA-QS-A5YR	2	41	10	66	39	36	4	23	7	53	33	0	9	2	0	7	0	10	0	0
UCEC_TCGA-QS-A744	0	16	7	18	0	11	2	2	3	0	0	8	0	2	5	10	0	8	2	0
UCEC_TCGA-QS-A8F1	1	6	1	10	4	9	3	0	3	0	9	5	2	9	7	4	0	21	8	0
UCEC_TCGA-SJ-A6ZI	20	406	131	468	357	303	12	177	72	132	159	0	0	0	0	2	20	0	0	21
UCEC_TCGA-SJ-A6ZJ	4	10	5	18	3	4	0	0	6	0	2	0	0	6	6	12	2	15	6	5
UCEC_TCGA-SL-A6J9	0	1	0	9	3	7	4	1	1	5	2	0	0	7	2	15	0	11	1	3
UCEC_TCGA-SL-A6JA	5	154	37	144	116	94	10	47	30	154	89	0	16	5	6	0	7	18	14	36
STAD_TCGA-3M-AB46	5	11	5	9	8	3	5	10	4	14	8	2	6	9	25	6	2	50	12	5
STAD_TCGA-3M-AB47	10	15	11	19	0	17	1	0	1	7	12	5	0	9	0	7	6	10	8	3
STAD_TCGA-B7-5816	12	160	53	214	168	118	13	101	184	35	150	28	45	24	0	0	57	21	14	10
STAD_TCGA-B7-5818	0	18	14	27	5	0	54	0	1	83	41	0	10	72	21	45	61	8	8	26
STAD_TCGA-B7-A5TI	15	121	37	132	61	104	5	60	34	18	59	2	6	0	15	3	4	8	0	9
STAD_TCGA-B7-A5TJ	4	42	20	54	7	36	12	4	4	30	3	0	0	12	0	14	44	3	17	6
STAD_TCGA-B7-A5TK	3	6	2	18	0	12	0	2	0	0	3	0	7	0	13	1	0	0	2	1
STAD_TCGA-B7-A5TN	1	1	11	17	4	8	1	0	1	5	1	3	4	0	2	0	4	24	10	3
STAD_TCGA-BR-4183	1	5	4	12	3	18	4	0	0	1	1	0	7	3	1	0	3	4	3	0
STAD_TCGA-BR-4184	28	2139	97	278	756	146	0	85	176	0	29	86	263	0	9	0	9	0	0	36
STAD_TCGA-BR-4187	1	6	5	10	3	0	2	0	1	0	0	0	0	1	2	4	0	0	3	0
STAD_TCGA-BR-4188	0	10	5	31	2	20	0	0	0	8	5	0	1	0	3	3	5	4	6	0
STAD_TCGA-BR-4191	6	8	8	6	13	5	14	11	0	11	10	12	17	25	21	0	0	78	0	9
STAD_TCGA-BR-4201	4	221	93	280	200	186	5	48	80	163	129	4	50	0	7	0	6	0	1	20
STAD_TCGA-BR-4253	0	4	7	18	7	0	0	1	0	7	1	2	13	9	7	8	11	6	0	3
STAD_TCGA-BR-4255	1	6	5	13	1	5	0	0	5	0	0	0	1	4	1	26	1	5	0	0
STAD_TCGA-BR-4256	10	146	37	164	135	131	4	89	130	70	95	0	0	21	17	0	60	12	6	10
STAD_TCGA-BR-4257	14	147	74	169	130	151	1	89	124	75	129	3	38	0	0	39	31	1	1	17
STAD_TCGA-BR-4267	2	2	5	7	4	4	5	0	4	7	1	0	0	0	8	0	9	40	2	7
STAD_TCGA-BR-4279	3	5	11	6	4	10	0	0	5	0	4	1	0	0	1	3	1	3	1	3
STAD_TCGA-BR-4280	2	120	17	82	76	60	7	69	55	6	127	19	45	4	5	8	52	18	0	0
STAD_TCGA-BR-4292	6	270	113	421	83	260	5	53	75	54	87	18	0	0	5	0	16	0	10	20
STAD_TCGA-BR-4294	0	5	0	0	6	0	0	0	3	1	0	1	1	7	0	0	0	11	3	1
STAD_TCGA-BR-4357	5	6	13	12	19	14	6	11	0	0	16	10	10	12	50	21	58	23	15	18
STAD_TCGA-BR-4361	13	242	81	244	362	243	24	97	808	86	282	0	154	38	26	138	25	0	0	78
STAD_TCGA-BR-4362	13	245	58	325	112	216	14	73	202	40	146	17	78	0	8	0	133	3	0	26
STAD_TCGA-BR-4363	2	74	32	114	66	55	5	34	45	43	67	0	28	0	0	0	15	0	0	6
STAD_TCGA-BR-4366	1	12	4	22	10	16	1	1	4	3	6	4	1	8	13	16	16	30	11	0
STAD_TCGA-BR-4368	5	211	65	267	197	185	1	60	108	127	123	3	19	0	21	0	14	0	15	13
STAD_TCGA-BR-4369	6	20	13	20	7	9	3	1	1	4	1	0	9	19	18	0	74	10	12	6
STAD_TCGA-BR-4370	9	208	98	315	89	159	7	58	44	85	61	0	26	5	14	0	12	0	11	21
STAD_TCGA-BR-4371	5	26	18	43	7	32	3	0	2	0	5	2	0	10	13	6	12	0	15	4
STAD_TCGA-BR-6452	51	597	137	395	808	308	24	326	1147	70	557	116	341	139	6	205	136	0	0	764
STAD_TCGA-BR-6453	0	18	5	25	0	9	6	2	8	8	3	1	2	13	4	0	114	2	5	1
STAD_TCGA-BR-6454	8	7	8	13	17	12	0	5	9	0	0	3	4	6	10	2	23	27	11	14
STAD_TCGA-BR-6455	0	21	5	19	0	15	0	1	2	13	8	1	0	6	4	10	0	3	7	0
STAD_TCGA-BR-6456	3	0	1	2	3	10	0	0	2	0	2	3	3	0	3	4	2	7	2	0
STAD_TCGA-BR-6457	6	8	6	20	1	17	5	0	5	5	4	2	0	1	5	7	26	9	7	7
STAD_TCGA-BR-6458	2	16	8	35	4	7	18	1	7	13	1	8	0	10	7	0	217	19	1	1
STAD_TCGA-BR-6563	4	9	4	26	4	5	7	0	5	0	4	0	0	3	0	0	7	4	0	4
STAD_TCGA-BR-6564	1	4	6	1	2	5	2	0	0	0	1	5	0	0	6	1	0	2	1	4
STAD_TCGA-BR-6565	5	8	12	16	12	8	2	0	4	9	13	6	5	2	12	9	5	43	4	1
STAD_TCGA-BR-6566	11	172	46	141	110	102	9	98	93	44	114	20	9	5	4	0	40	28	0	2
STAD_TCGA-BR-6705	1	4	5	25	5	9	0	1	3	0	0	5	2	2	9	7	22	11	2	3
STAD_TCGA-BR-6706	1	9	7	17	2	4	25	1	7	0	18	0	8	7	2	25	109	0	0	1
STAD_TCGA-BR-6707	2	10	5	24	0	0	0	0	2	4	4	0	0	6	4	5	0	0	16	8
STAD_TCGA-BR-6709	1	6	2	0	4	2	0	0	1	7	6	0	0	2	6	6	5	5	0	0
STAD_TCGA-BR-6801	0	2	7	11	2	16	0	0	4	6	0	0	0	8	5	0	0	0	0	0
STAD_TCGA-BR-6802	5	146	20	44	76	52	0	26	24	0	43	25	37	0	3	0	10	0	2	11
STAD_TCGA-BR-6803	0	1	1	6	0	0	2	0	1	0	0	3	0	1	1	0	0	1	2	0
STAD_TCGA-BR-6852	13	223	50	149	148	122	9	76	61	7	130	67	51	5	2	0	37	0	8	14
STAD_TCGA-BR-7196	1	4	0	6	10	12	0	1	0	1	0	7	0	7	3	1	5	16	7	5
STAD_TCGA-BR-7197	1	17	16	26	0	36	8	2	2	0	1	5	0	14	4	12	64	12	0	4
STAD_TCGA-BR-7703	10	108	40	145	60	107	0	36	36	77	78	2	18	0	15	0	15	16	14	0
STAD_TCGA-BR-7704	14	9	10	15	11	26	11	4	10	14	16	21	1	23	41	14	77	72	19	41
STAD_TCGA-BR-7707	11	243	75	246	144	204	11	91	143	60	151	10	59	0	10	0	54	0	0	16
STAD_TCGA-BR-7715	1	17	14	19	1	19	12	3	4	11	4	2	8	4	4	19	14	9	2	0
STAD_TCGA-BR-7716	11	5	6	6	7	4	4	6	1	14	7	2	3	13	58	0	13	4	19	12
STAD_TCGA-BR-7717	0	16	11	31	7	17	0	1	8	2	4	0	0	9	6	4	28	26	1	7
STAD_TCGA-BR-7722	0	8	5	2	0	16	3	0	5	4	1	0	0	3	2	0	0	3	3	3
STAD_TCGA-BR-7723	3	5	3	18	0	25	8	0	5	9	21	4	5	12	5	0	54	9	6	16
STAD_TCGA-BR-7851	11	245	103	299	164	297	4	92	96	49	126	12	36	0	9	0	10	0	0	18
STAD_TCGA-BR-7901	3	9	7	28	1	0	9	2	9	14	3	0	4	10	24	24	40	23	4	15
STAD_TCGA-BR-7957	1	5	6	10	1	3	0	0	1	5	1	4	1	6	0	0	2	10	3	2
STAD_TCGA-BR-7958	2	8	6	18	9	6	8	4	1	14	7	14	0	20	10	3	30	37	4	7
STAD_TCGA-BR-7959	1	10	10	9	11	18	2	1	1	9	0	0	1	4	10	0	15	16	0	7
STAD_TCGA-BR-8058	0	1	2	4	3	2	3	0	5	1	1	0	10	1	8	0	4	11	1	3
STAD_TCGA-BR-8059	15	76	26	94	54	83	16	47	45	25	43	23	38	0	16	25	55	122	11	22
STAD_TCGA-BR-8060	3	2	4	25	12	14	7	4	10	3	10	5	4	30	14	31	67	25	4	7
STAD_TCGA-BR-8077	1	13	11	16	8	14	0	0	3	8	1	11	7	1	10	0	8	20	5	4
STAD_TCGA-BR-8078	10	286	96	262	146	211	5	91	89	80	193	10	45	0	11	0	30	2	10	27
STAD_TCGA-BR-8080	8	20	8	29	12	9	12	3	2	0	11	10	2	0	5	20	40	17	10	5
STAD_TCGA-BR-8081	4	177	57	222	105	95	2	86	49	46	81	15	24	6	6	0	22	1	8	16
STAD_TCGA-BR-8284	6	65	26	76	11	63	1	24	14	24	14	10	8	1	11	22	10	0	10	5
STAD_TCGA-BR-8285	0	10	6	22	2	12	5	1	2	0	0	9	1	14	0	12	14	5	3	2
STAD_TCGA-BR-8286	3	18	5	18	2	7	4	2	11	11	0	1	0	20	5	14	23	15	5	4
STAD_TCGA-BR-8289	3	10	11	15	15	21	12	7	6	0	8	9	1	9	10	6	59	25	7	5
STAD_TCGA-BR-8291	4	2	0	4	0	0	0	0	0	4	1	0	0	0	1	5	3	7	1	0
STAD_TCGA-BR-8295	0	5	4	3	0	1	2	0	1	6	4	0	2	0	6	0	8	14	0	1
STAD_TCGA-BR-8296	0	11	6	21	0	13	0	1	0	4	0	1	0	0	14	3	0	9	4	3
STAD_TCGA-BR-8297	0	21	5	16	10	31	14	3	9	0	4	14	16	3	16	10	97	17	5	0
STAD_TCGA-BR-8360	3	209	60	147	110	171	5	61	59	14	57	15	10	0	9	0	15	21	16	18
STAD_TCGA-BR-8361	14	265	103	297	201	289	7	79	115	80	146	32	12	1	19	2	41	18	0	19
STAD_TCGA-BR-8363	8	183	60	171	127	157	0	94	131	57	112	14	47	15	10	23	70	15	9	27
STAD_TCGA-BR-8364	0	1	2	1	2	4	0	0	1	0	4	0	0	3	1	1	0	4	1	0
STAD_TCGA-BR-8365	0	0	3	5	0	6	2	0	0	2	0	4	0	1	2	1	0	0	0	3
STAD_TCGA-BR-8366	2	17	3	5	2	17	27	1	0	9	16	0	5	15	3	35	49	0	3	1
STAD_TCGA-BR-8367	1	11	5	13	0	7	0	0	3	11	0	0	3	0	3	0	6	6	2	4
STAD_TCGA-BR-8368	6	182	63	231	90	228	0	47	48	29	80	15	0	0	3	0	21	9	10	11
STAD_TCGA-BR-8369	3	20	8	35	5	20	8	10	9	3	2	2	0	10	6	30	51	14	15	5
STAD_TCGA-BR-8370	1	13	4	21	6	23	1	5	0	0	6	19	1	3	5	0	6	10	17	1
STAD_TCGA-BR-8371	0	0	1	7	1	0	0	1	3	0	2	0	2	5	0	0	2	1	0	0
STAD_TCGA-BR-8372	9	173	55	151	88	124	1	69	271	56	254	16	92	0	0	0	26	19	19	21
STAD_TCGA-BR-8373	5	6	9	14	12	14	3	2	4	0	2	1	6	0	9	3	9	11	0	3
STAD_TCGA-BR-8380	0	13	11	21	0	8	0	0	1	3	0	5	1	1	3	0	8	9	3	4
STAD_TCGA-BR-8381	4	15	3	20	9	22	2	1	0	3	0	4	9	12	7	15	4	15	11	7
STAD_TCGA-BR-8382	7	177	52	183	67	156	7	56	38	63	126	3	42	0	4	0	21	10	13	0
STAD_TCGA-BR-8384	0	4	2	9	3	5	3	3	1	0	0	0	1	6	0	4	8	12	0	1
STAD_TCGA-BR-8483	5	21	5	22	0	14	0	0	1	7	7	1	3	2	1	20	12	11	11	11
STAD_TCGA-BR-8484	0	7	6	12	1	5	4	0	4	9	2	0	0	9	3	14	11	10	1	2
STAD_TCGA-BR-8485	4	4	6	20	12	6	30	0	19	0	11	4	0	12	8	17	215	20	0	0
STAD_TCGA-BR-8486	0	6	0	11	9	3	0	4	5	0	0	0	0	6	4	12	0	5	2	1
STAD_TCGA-BR-8487	17	385	121	516	448	394	2	287	447	151	179	0	121	0	26	5	22	0	0	72
STAD_TCGA-BR-8588	2	11	5	31	0	18	1	0	0	12	7	10	9	0	3	16	19	0	6	1
STAD_TCGA-BR-8589	1	9	0	9	1	6	322	0	2	1	118	0	36	15	5	62	733	0	0	69
STAD_TCGA-BR-8590	3	4	1	22	6	11	6	5	1	0	4	4	2	2	10	3	52	5	5	9
STAD_TCGA-BR-8591	12	227	67	235	130	215	2	144	136	84	224	6	43	18	8	0	37	28	7	4
STAD_TCGA-BR-8592	0	5	5	6	0	16	0	0	5	0	1	0	0	0	0	0	1	0	4	0
STAD_TCGA-BR-8676	3	6	5	22	6	0	0	0	1	0	2	6	2	13	1	0	12	9	8	3
STAD_TCGA-BR-8677	0	1	8	21	0	4	0	1	4	4	0	12	1	8	6	3	0	6	4	1
STAD_TCGA-BR-8678	7	11	15	13	0	17	1	0	0	12	4	4	2	2	20	7	4	8	4	5
STAD_TCGA-BR-8679	2	28	6	28	0	21	9	0	7	27	4	1	0	12	14	11	14	8	0	8
STAD_TCGA-BR-8680	1516	708	1770	80	298	0	1529	73	506	0	0	0	1004	186	6	0	136	0	0	0
STAD_TCGA-BR-8682	1	11	12	30	0	6	0	0	0	3	1	1	0	3	4	0	4	1	4	3
STAD_TCGA-BR-8683	6	13	6	30	5	18	0	1	6	8	6	8	11	8	5	12	3	23	11	7
STAD_TCGA-BR-8686	5	12	7	18	0	18	0	1	0	11	0	8	10	7	11	0	5	6	13	6
STAD_TCGA-BR-8687	3	1	3	11	14	11	18	1	2	10	6	6	0	14	4	18	109	0	2	0
STAD_TCGA-BR-8690	6	17	7	25	4	6	3	6	14	5	3	21	0	0	14	11	12	11	13	15
STAD_TCGA-BR-A44T	0	1	3	1	2	7	0	0	1	0	0	0	1	0	0	0	0	0	4	3
STAD_TCGA-BR-A44U	0	8	6	35	3	8	0	2	2	6	1	0	0	7	0	6	14	12	1	0
STAD_TCGA-BR-A452	0	4	7	11	5	2	9	0	0	0	0	1	7	8	20	8	30	10	9	0
STAD_TCGA-BR-A453	2	12	4	7	2	8	0	12	0	6	5	6	7	3	0	2	0	0	5	5
STAD_TCGA-BR-A4CQ	6	11	9	27	8	35	1	2	2	13	2	4	3	8	8	27	12	27	15	4
STAD_TCGA-BR-A4CR	3	5	0	15	6	0	0	5	0	3	8	2	4	10	0	0	2	12	2	8
STAD_TCGA-BR-A4CS	11	15	12	22	5	29	5	5	0	2	4	0	3	16	10	2	6	32	12	3
STAD_TCGA-BR-A4IU	1	3	5	3	1	5	0	0	0	2	4	0	3	0	0	0	0	0	1	0
STAD_TCGA-BR-A4IV	0	2	1	2	9	2	1	2	1	0	0	1	0	3	1	0	5	3	4	3
STAD_TCGA-BR-A4IY	5	12	6	27	1	15	1	0	5	17	11	9	3	0	13	3	2	37	9	11
STAD_TCGA-BR-A4IZ	0	2	3	5	1	3	0	0	0	0	0	2	0	0	0	0	2	1	1	0
STAD_TCGA-BR-A4J1	1	9	6	12	0	2	0	1	3	3	0	10	7	0	7	0	4	19	0	3
STAD_TCGA-BR-A4J2	1	9	7	23	0	5	0	0	0	0	4	1	0	2	0	10	2	1	4	1
STAD_TCGA-BR-A4J4	4	4	4	22	0	28	0	5	3	1	1	5	3	8	0	0	0	10	3	0
STAD_TCGA-BR-A4J5	1	8	3	24	2	16	2	0	3	3	3	6	11	0	0	0	13	4	12	4
STAD_TCGA-BR-A4J6	0	1	0	2	1	1	0	0	0	3	3	6	0	3	1	1	1	1	7	8
STAD_TCGA-BR-A4J7	0	13	5	12	6	9	0	0	1	0	0	1	1	4	0	10	2	2	2	0
STAD_TCGA-BR-A4J8	1	15	10	25	0	4	0	1	10	6	0	3	0	3	8	2	7	3	2	15
STAD_TCGA-BR-A4J9	0	3	3	8	3	9	0	0	0	3	1	0	0	4	1	2	3	3	1	4
STAD_TCGA-BR-A4PD	1	6	5	7	7	4	8	2	7	0	9	12	7	16	6	19	68	2	3	4
STAD_TCGA-BR-A4PE	4	29	10	41	10	18	0	4	2	6	0	11	4	16	8	17	30	22	17	6
STAD_TCGA-BR-A4PF	5	13	2	12	8	15	0	2	2	1	3	1	3	4	6	13	4	15	8	2
STAD_TCGA-BR-A4QI	1	15	9	17	2	3	1	2	1	14	4	0	3	12	10	7	17	10	11	11
STAD_TCGA-BR-A4QL	21	373	130	415	125	363	6	75	91	91	140	10	0	0	20	21	28	3	0	40
STAD_TCGA-BR-A4QM	0	14	9	16	3	4	0	0	4	8	5	10	4	7	3	11	16	1	7	1
STAD_TCGA-CD-5798	3	14	8	14	2	6	7	1	0	5	3	3	6	10	2	0	8	9	6	13
STAD_TCGA-CD-5799	0	7	5	5	0	9	0	3	3	4	0	1	0	0	1	0	2	6	5	6
STAD_TCGA-CD-5800	1	24	15	23	11	20	6	3	5	0	1	8	4	31	25	0	3	12	3	8
STAD_TCGA-CD-5801	2	6	18	30	8	9	129	6	7	40	35	0	18	44	9	29	120	6	0	29
STAD_TCGA-CD-5802	1	1	3	13	6	3	0	1	2	6	0	0	1	10	11	1	0	2	0	3
STAD_TCGA-CD-5803	0	5	2	5	1	0	0	0	0	3	1	2	0	1	3	5	1	7	4	5
STAD_TCGA-CD-5804	1	10	6	12	2	23	2	0	4	1	1	7	3	0	9	5	0	0	3	0
STAD_TCGA-CD-5813	6	16	8	26	0	9	1	0	7	16	14	4	15	8	13	14	8	32	6	20
STAD_TCGA-CD-8524	4	20	10	31	9	30	0	1	4	7	5	7	4	6	2	0	13	15	14	8
STAD_TCGA-CD-8525	2	8	10	9	0	1	2	1	0	2	7	2	2	0	22	10	5	16	0	0
STAD_TCGA-CD-8526	1	11	4	2	1	13	0	0	3	3	1	0	0	1	2	0	2	9	4	0
STAD_TCGA-CD-8527	4	41	16	35	5	55	5	12	15	24	15	2	11	0	9	0	17	26	9	7
STAD_TCGA-CD-8528	3	11	9	38	5	19	0	3	0	0	10	1	5	2	0	10	2	14	2	1
STAD_TCGA-CD-8529	11	13	10	19	17	16	7	10	3	16	16	28	13	25	71	31	6	146	21	26
STAD_TCGA-CD-8530	4	9	3	13	0	7	2	3	5	4	0	0	2	1	13	2	31	9	4	3
STAD_TCGA-CD-8531	0	24	10	27	13	17	3	4	8	46	12	9	31	5	4	44	9	38	5	16
STAD_TCGA-CD-8532	1	4	4	9	0	3	0	1	7	2	0	0	0	5	3	5	1	1	0	4
STAD_TCGA-CD-8533	0	17	13	35	3	24	4	0	4	2	2	0	0	4	7	18	1	5	8	8
STAD_TCGA-CD-8534	1	11	2	10	0	12	2	0	3	5	0	0	0	11	7	0	0	2	0	6
