Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N
STAD_TCGA-HU-A4H6	54	0	7	10	9	1	3	4	0	6	19	22	3	10
STAD_TCGA-HU-A4H8	505	2	235	47	138	101	0	0	54	106	41	43	1	15
STAD_TCGA-HU-A4HB	2	0	0	0	0	0	2	0	4	0	2	1	0	2
STAD_TCGA-HU-A4HD	27	5	12	10	6	0	6	14	30	0	22	59	21	14
STAD_TCGA-IN-7806	24	3	0	2	4	0	0	7	9	0	12	18	8	2
STAD_TCGA-IN-7808	28	7	17	10	0	6	0	1	0	3	19	23	3	14
STAD_TCGA-IN-8462	25	1	13	5	0	6	3	0	18	11	7	35	11	8
STAD_TCGA-IN-8663	30	1	17	7	3	2	6	2	0	5	41	40	8	66
STAD_TCGA-IN-A6RI	20	0	7	0	3	0	5	11	0	4	26	14	2	38
STAD_TCGA-IN-A6RJ	25	0	4	7	10	7	1	7	0	4	17	29	7	49
STAD_TCGA-IN-A6RL	21	64	20	7	29	28	63	40	0	56	24	144	29	39
STAD_TCGA-IN-A6RN	17	3	0	8	14	4	2	2	6	3	10	54	22	10
STAD_TCGA-IN-A6RO	41	15	13	24	8	20	0	0	0	7	35	123	47	29
STAD_TCGA-IN-A6RP	47	3	24	15	0	2	2	0	13	5	18	34	30	9
STAD_TCGA-IN-A6RR	29	2	11	8	0	9	3	4	22	3	48	17	7	34
STAD_TCGA-IN-A6RS	29	3	20	6	7	0	2	0	3	5	29	20	6	2
STAD_TCGA-IN-A7NR	14	2	12	5	5	2	3	1	0	2	15	9	0	43
STAD_TCGA-IN-A7NT	18	1	16	3	6	2	7	1	0	11	13	14	16	28
STAD_TCGA-IN-A7NU	24	3	6	4	7	0	2	10	0	0	16	23	0	22
STAD_TCGA-IN-AB1V	10	1	8	5	5	1	0	4	0	0	17	19	3	2
STAD_TCGA-IN-AB1X	22	4	2	9	7	7	8	0	10	6	21	19	5	21
STAD_TCGA-IP-7968	47	1	7	6	9	3	1	0	8	3	9	21	7	11
STAD_TCGA-KB-A6F5	17	1	9	5	0	0	0	3	0	5	27	12	2	2
STAD_TCGA-KB-A6F7	17	0	4	2	12	10	4	1	0	6	2	52	7	7
STAD_TCGA-KB-A93G	13	1	13	9	0	1	0	0	9	4	31	33	12	1
STAD_TCGA-KB-A93H	41	0	30	18	5	3	11	11	15	8	43	50	7	42
STAD_TCGA-KB-A93J	9	3	9	3	1	5	3	4	0	1	6	7	2	2
STAD_TCGA-MX-A5UG	12	0	10	7	0	1	1	1	10	0	3	6	5	0
STAD_TCGA-MX-A5UJ	546	0	243	84	150	47	0	47	166	175	47	7	0	22
STAD_TCGA-MX-A663	12	3	13	9	9	0	0	2	0	0	7	31	18	2
STAD_TCGA-MX-A666	17	6	5	8	8	2	7	2	0	1	22	34	20	9
STAD_TCGA-R5-A7O7	26	0	11	10	2	2	2	3	18	5	18	32	12	10
STAD_TCGA-R5-A7ZE	26	6	19	15	1	0	4	5	0	0	39	39	9	38
STAD_TCGA-R5-A7ZF	21	0	10	6	10	0	0	0	12	7	9	9	0	1
STAD_TCGA-R5-A7ZI	264	13	146	57	110	66	4	90	0	133	0	25	11	13
STAD_TCGA-R5-A7ZR	19	2	4	8	1	0	0	0	19	6	4	20	4	3
STAD_TCGA-R5-A804	27	3	1	4	1	1	1	0	6	3	0	30	6	10
STAD_TCGA-R5-A805	27	2	0	4	2	2	1	2	0	0	5	10	10	93
STAD_TCGA-RD-A7BS	17	4	4	3	3	0	5	0	12	3	8	3	8	1
STAD_TCGA-RD-A7BT	10	1	11	7	7	0	2	0	7	0	19	50	16	153
STAD_TCGA-RD-A7BW	26	3	0	5	7	1	2	10	0	0	0	22	11	3
STAD_TCGA-RD-A7C1	100	4	15	14	0	0	0	15	28	6	35	58	13	49
STAD_TCGA-RD-A8MV	10	1	17	10	0	0	4	2	0	4	6	19	3	9
STAD_TCGA-RD-A8MW	10	2	11	1	1	1	0	2	0	0	10	33	12	10
STAD_TCGA-RD-A8N0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
STAD_TCGA-RD-A8N1	1	1	0	5	6	2	7	10	18	10	8	42	13	7
STAD_TCGA-RD-A8N2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
STAD_TCGA-RD-A8N4	1	0	2	0	1	0	0	0	0	0	0	1	4	0
STAD_TCGA-RD-A8N5	11	0	2	5	0	0	1	1	1	2	5	12	0	3
STAD_TCGA-RD-A8N6	55	1	9	13	3	0	0	15	0	13	9	52	20	3
STAD_TCGA-RD-A8N9	41	4	7	11	12	0	10	2	0	6	14	37	1	12
STAD_TCGA-RD-A8NB	199	13	93	38	86	66	0	47	53	92	28	1	0	17
STAD_TCGA-SW-A7EA	145	0	84	29	75	29	2	47	123	84	23	6	5	35
STAD_TCGA-SW-A7EB	12	4	22	10	0	0	0	0	0	6	9	84	28	3
STAD_TCGA-VQ-A8DL	9	0	9	2	8	5	1	3	0	0	1	20	5	5
STAD_TCGA-VQ-A8DT	33	2	13	16	0	1	6	0	39	2	28	37	2	52
STAD_TCGA-VQ-A8DU	34	1	7	5	1	2	7	5	11	5	10	20	6	60
STAD_TCGA-VQ-A8DV	18	1	2	5	0	1	4	0	4	4	19	14	1	4
STAD_TCGA-VQ-A8DZ	9	3	7	3	0	4	7	0	7	16	7	29	8	7
STAD_TCGA-VQ-A8E0	17	6	2	6	12	0	2	2	9	5	4	37	11	10
STAD_TCGA-VQ-A8E2	27	0	14	2	9	0	2	2	4	9	21	25	7	25
STAD_TCGA-VQ-A8E3	220	5	86	21	88	65	1	88	0	171	0	26	10	18
STAD_TCGA-VQ-A8E7	48	7	16	6	8	1	3	0	0	7	0	27	7	10
STAD_TCGA-VQ-A8P2	1661	432	1453	509	988	1044	0	110	1226	283	1199	0	0	30
STAD_TCGA-VQ-A8P3	30	3	10	7	3	3	0	18	0	0	5	11	4	267
STAD_TCGA-VQ-A8P5	44	2	38	8	0	8	16	10	12	0	10	15	30	69
STAD_TCGA-VQ-A8P8	47	1	14	6	2	0	3	0	0	3	8	34	8	4
STAD_TCGA-VQ-A8PB	295	1	105	62	101	25	0	35	132	122	11	0	0	0
STAD_TCGA-VQ-A8PC	12	0	10	6	3	6	6	6	26	3	10	18	4	50
STAD_TCGA-VQ-A8PD	36	3	15	6	5	0	0	0	0	3	6	14	4	12
STAD_TCGA-VQ-A8PE	41	6	1	3	7	3	2	5	0	1	18	35	23	8
STAD_TCGA-VQ-A8PF	27	0	11	11	7	1	11	0	0	5	15	19	4	24
STAD_TCGA-VQ-A8PH	9	1	10	4	0	0	0	5	24	19	12	131	14	12
STAD_TCGA-VQ-A8PJ	11	2	8	9	9	0	10	5	11	8	13	21	14	65
STAD_TCGA-VQ-A8PK	1	3	8	7	3	0	9	4	0	0	9	17	12	43
STAD_TCGA-VQ-A8PM	10	2	7	1	3	0	13	1	0	2	7	1	2	17
STAD_TCGA-VQ-A8PO	172	1	87	19	104	86	2	82	65	242	0	13	4	25
STAD_TCGA-VQ-A8PP	349	11	229	41	169	71	0	216	138	283	29	0	0	32
STAD_TCGA-VQ-A8PQ	6	0	0	0	0	0	0	0	0	6	3	0	2	0
STAD_TCGA-VQ-A8PS	11	0	3	5	6	0	1	2	0	0	14	9	6	2
STAD_TCGA-VQ-A8PT	331	23	271	49	194	106	0	98	97	145	77	34	4	4
STAD_TCGA-VQ-A8PU	19	4	0	1	6	7	3	7	2	1	11	86	8	1
STAD_TCGA-VQ-A8PX	107	0	109	19	20	42	0	171	17	161	0	14	0	30
STAD_TCGA-VQ-A8PY	9	5	12	8	0	11	0	2	12	5	12	20	3	15
STAD_TCGA-VQ-A8PZ	47	1	5	5	1	3	5	0	6	7	7	14	3	3
STAD_TCGA-VQ-A91A	38	3	11	5	13	9	7	8	0	0	0	46	8	9
STAD_TCGA-VQ-A91D	845	10	471	100	285	104	13	319	217	135	8	90	13	11
STAD_TCGA-VQ-A91E	193	7	94	31	75	29	0	109	40	239	0	20	2	21
STAD_TCGA-VQ-A91K	459	8	159	74	160	73	8	38	113	135	90	117	10	25
STAD_TCGA-VQ-A91N	26	4	20	8	2	3	1	4	11	1	10	36	15	14
STAD_TCGA-VQ-A91Q	20	5	0	0	12	0	3	0	13	0	7	58	10	9
STAD_TCGA-VQ-A91S	8	3	11	15	15	11	13	3	0	5	2	65	59	102
STAD_TCGA-VQ-A91U	50	6	19	12	2	6	0	1	0	13	10	53	11	6
STAD_TCGA-VQ-A91V	13	6	16	10	1	0	21	0	16	0	14	0	11	190
STAD_TCGA-VQ-A91W	10	2	3	2	0	0	0	0	6	0	12	6	2	6
STAD_TCGA-VQ-A91X	23	3	27	5	7	3	23	4	0	16	28	25	5	86
STAD_TCGA-VQ-A91Y	15	1	6	4	1	0	0	1	7	1	6	8	4	2
STAD_TCGA-VQ-A91Z	32	0	1	6	4	0	11	0	25	12	24	35	9	12
STAD_TCGA-VQ-A922	12	7	13	11	10	0	8	4	12	16	21	36	17	40
STAD_TCGA-VQ-A923	34	4	5	12	3	0	1	4	10	0	11	39	3	1
STAD_TCGA-VQ-A924	356	17	99	42	215	195	0	92	51	186	19	17	6	28
STAD_TCGA-VQ-A925	5	0	6	9	0	0	10	0	16	10	14	40	21	24
STAD_TCGA-VQ-A927	11	0	3	3	4	4	5	4	0	4	0	16	1	12
STAD_TCGA-VQ-A928	4	1	6	4	7	1	3	0	11	3	4	29	3	0
STAD_TCGA-VQ-A92D	23	5	7	8	18	3	3	4	17	8	12	40	10	5
STAD_TCGA-VQ-A94O	20	0	0	7	1	0	0	7	18	0	12	10	4	0
STAD_TCGA-VQ-A94P	13	2	1	2	0	3	0	0	10	1	0	0	7	61
STAD_TCGA-VQ-A94R	42	7	19	20	14	0	9	17	17	2	63	72	38	52
STAD_TCGA-VQ-A94T	18	6	13	7	2	2	5	4	0	1	13	28	1	0
STAD_TCGA-VQ-A94U	47	0	12	5	4	3	13	0	5	2	45	25	7	25
STAD_TCGA-VQ-AA64	10	11	16	3	2	12	0	12	0	11	22	122	65	23
STAD_TCGA-VQ-AA68	31	2	10	2	0	0	3	0	17	8	23	34	10	68
STAD_TCGA-VQ-AA69	23	1	11	3	0	2	0	3	3	0	10	20	5	0
STAD_TCGA-VQ-AA6A	28	1	3	7	4	2	1	8	6	0	18	16	3	25
STAD_TCGA-VQ-AA6B	22	1	14	2	2	0	8	0	10	0	8	26	6	1
STAD_TCGA-VQ-AA6D	62	5	349	18	44	32	50	66	58	71	9	69	31	46
STAD_TCGA-VQ-AA6F	5	4	11	5	0	1	1	5	2	1	8	14	5	0
STAD_TCGA-VQ-AA6G	49	8	8	8	7	2	3	11	0	1	14	30	1	24
STAD_TCGA-VQ-AA6I	19	1	21	8	2	1	3	0	10	0	12	31	8	10
STAD_TCGA-VQ-AA6J	32	5	13	1	4	6	8	2	0	0	8	29	8	60
STAD_TCGA-VQ-AA6K	21	3	5	3	4	4	1	0	0	8	6	32	4	1
STAD_TCGA-ZA-A8F6	12	1	3	4	4	0	3	2	0	0	2	16	11	0
STAD_TCGA-ZQ-A9CR	19	1	7	8	12	2	4	9	0	4	0	55	1	22
