Samples	SBS96A	SBS96B	SBS96C
UNG_2_multinomial_train3.97	1.56E-01	1.50E-01	4.05E-04
UNG_2_multinomial_train3.98	1.67E-01	1.44E-01	5.32E-03
ATP2B4_5_multinomial_train3	8.65E-02	9.32E-02	9.68E-02
ATP2B4_5_multinomial_train3.1	1.01E-01	1.09E-01	1.02E-01
ATP2B4_4_multinomial_train3	8.93E-02	9.86E-02	9.58E-02
ATP2B4_4_multinomial_train3.1	9.19E-02	1.00E-01	9.73E-02
ATP2B4_5_multinomial_train3.2	8.39E-02	1.15E-01	1.20E-01
ATP2B4_4_multinomial_train3.2	9.33E-02	1.07E-01	1.06E-01
ATP2B4_5_multinomial_train3.3	8.12E-02	8.46E-02	9.48E-02
ATP2B4_4_multinomial_train3.3	9.34E-02	1.04E-01	1.08E-01
ATP2B4_4_multinomial_train3.4	9.00E-02	9.80E-02	1.01E-01
ATP2B4_4_multinomial_train3.5	9.28E-02	1.03E-01	1.11E-01
ATP2B4_5_multinomial_train3.4	9.43E-02	1.04E-01	1.11E-01
ATP2B4_4_multinomial_train3.6	9.61E-02	9.96E-02	1.01E-01
ATP2B4_4_multinomial_train3.7	9.24E-02	1.04E-01	1.14E-01
ATP2B4_5_multinomial_train3.5	8.77E-02	9.19E-02	9.35E-02
ATP2B4_4_multinomial_train3.8	8.91E-02	9.51E-02	9.52E-02
ATP2B4_4_multinomial_train3.9	8.66E-02	9.18E-02	9.49E-02
ATP2B4_5_multinomial_train3.6	9.32E-02	1.14E-01	1.11E-01
ATP2B4_5_multinomial_train3.7	8.95E-02	9.68E-02	1.04E-01
ATP2B4_5_multinomial_train3.8	9.44E-02	1.21E-01	1.21E-01
ATP2B4_4_multinomial_train3.10	9.23E-02	1.04E-01	1.01E-01
ATP2B4_4_multinomial_train3.11	9.55E-02	1.09E-01	1.15E-01
ATP2B4_5_multinomial_train3.9	8.33E-02	8.86E-02	8.97E-02
ATP2B4_4_multinomial_train3.12	8.93E-02	9.51E-02	9.64E-02
ATP2B4_4_multinomial_train3.13	8.85E-02	9.36E-02	9.72E-02
ATP2B4_5_multinomial_train3.10	9.19E-02	1.13E-01	1.11E-01
ATP2B4_4_multinomial_train3.14	9.56E-02	9.91E-02	1.00E-01
ATP2B4_5_multinomial_train3.11	9.10E-02	1.01E-01	1.06E-01
ATP2B4_5_multinomial_train3.12	1.02E-01	1.20E-01	1.12E-01
ATP2B4_5_multinomial_train3.13	9.87E-02	1.21E-01	1.15E-01
ATP2B4_4_multinomial_train3.15	9.54E-02	1.18E-01	1.14E-01
ATP2B4_5_multinomial_train3.14	8.89E-02	9.57E-02	1.01E-01
ATP2B4_4_multinomial_train3.16	9.08E-02	1.00E-01	1.07E-01
ATP2B4_5_multinomial_train3.15	1.04E-01	1.19E-01	1.12E-01
ATP2B4_4_multinomial_train3.17	9.55E-02	1.03E-01	1.01E-01
ATP2B4_4_multinomial_train3.18	8.66E-02	8.57E-02	9.06E-02
ATP2B4_4_multinomial_train3.19	9.31E-02	1.09E-01	1.06E-01
ATP2B4_5_multinomial_train3.16	9.08E-02	1.13E-01	1.14E-01
ATP2B4_4_multinomial_train3.20	9.57E-02	1.07E-01	1.15E-01
ATP2B4_5_multinomial_train3.17	9.42E-02	1.14E-01	1.10E-01
ATP2B4_4_multinomial_train3.21	8.33E-02	8.91E-02	9.16E-02
ATP2B4_5_multinomial_train3.18	9.19E-02	9.98E-02	9.92E-02
ATP2B4_4_multinomial_train3.22	9.08E-02	9.67E-02	9.66E-02
ATP2B4_4_multinomial_train3.23	9.32E-02	1.04E-01	1.13E-01
ATP2B4_4_multinomial_train3.24	5.35E-01	8.44E-02	9.71E-02
ATP2B4_5_multinomial_train3.19	9.40E-02	1.24E-01	1.26E-01
ATP2B4_4_multinomial_train3.25	1.08E-01	1.01E-01	1.03E-01
ATP2B4_5_multinomial_train3.20	9.79E-02	1.24E-01	1.22E-01
ATP2B4_4_multinomial_train3.26	8.88E-02	8.90E-02	9.76E-02
ATP2B4_5_multinomial_train3.21	8.96E-02	9.69E-02	1.02E-01
ATP2B4_5_multinomial_train3.22	8.84E-02	9.39E-02	9.91E-02
ATP2B4_4_multinomial_train3.27	9.56E-02	1.04E-01	1.04E-01
ATP2B4_4_multinomial_train3.28	9.69E-02	1.23E-01	1.20E-01
ATP2B4_4_multinomial_train3.29	9.72E-02	1.22E-01	1.17E-01
ATP2B4_4_multinomial_train3.30	1.07E-01	1.28E-01	1.19E-01
ATP2B4_4_multinomial_train3.31	1.04E-01	1.14E-01	1.11E-01
ATP2B4_5_multinomial_train3.23	9.25E-02	1.01E-01	1.06E-01
ATP2B4_4_multinomial_train3.32	9.47E-02	1.09E-01	1.11E-01
ATP2B4_5_multinomial_train3.24	8.99E-02	1.08E-01	1.06E-01
ATP2B4_4_multinomial_train3.33	8.91E-02	9.81E-02	1.02E-01
ATP2B4_4_multinomial_train3.34	9.65E-02	1.09E-01	1.04E-01
ATP2B4_5_multinomial_train3.25	8.57E-02	9.30E-02	9.81E-02
ATP2B4_4_multinomial_train3.35	8.77E-02	9.41E-02	9.85E-02
ATP2B4_4_multinomial_train3.36	9.64E-02	1.09E-01	1.22E-01
ATP2B4_5_multinomial_train3.26	9.06E-02	1.05E-01	1.02E-01
ATP2B4_4_multinomial_train3.37	9.68E-02	9.75E-02	9.52E-02
ATP2B4_5_multinomial_train3.27	9.76E-02	1.10E-01	1.06E-01
ATP2B4_5_multinomial_train3.28	8.69E-02	8.90E-02	9.35E-02
ATP2B4_4_multinomial_train3.38	1.15E-01	1.19E-01	1.10E-01
ATP2B4_4_multinomial_train3.39	9.15E-02	1.01E-01	1.09E-01
ATP2B4_5_multinomial_train3.29	8.24E-02	4.34E-01	9.00E-02
ATP2B4_5_multinomial_train3.30	9.24E-02	1.17E-01	1.17E-01
ATP2B4_4_multinomial_train3.40	1.02E-01	1.13E-01	1.06E-01
ATP2B4_4_multinomial_train3.41	9.30E-02	1.02E-01	1.06E-01
ATP2B4_5_multinomial_train3.31	8.30E-02	8.52E-02	9.00E-02
ATP2B4_4_multinomial_train3.42	9.28E-02	1.06E-01	1.11E-01
ATP2B4_5_multinomial_train3.32	9.05E-02	9.89E-02	1.06E-01
ATP2B4_5_multinomial_train3.33	8.68E-02	9.46E-02	9.63E-02
ATP2B4_4_multinomial_train3.43	9.40E-02	1.07E-01	1.04E-01
ATP2B4_4_multinomial_train3.44	8.58E-02	9.03E-02	9.41E-02
ATP2B4_4_multinomial_train3.45	9.69E-02	1.06E-01	1.05E-01
ATP2B4_5_multinomial_train3.34	9.22E-02	1.05E-01	1.02E-01
ATP2B4_5_multinomial_train3.35	9.44E-02	1.10E-01	1.08E-01
ATP2B4_5_multinomial_train3.36	9.60E-02	1.17E-01	1.13E-01
ATP2B4_5_multinomial_train3.37	9.10E-02	1.02E-01	1.14E-01
ATP2B4_5_multinomial_train3.38	9.78E-02	1.09E-01	1.06E-01
ATP2B4_5_multinomial_train3.39	9.31E-02	1.04E-01	1.13E-01
ATP2B4_4_multinomial_train3.46	9.01E-02	9.66E-02	1.01E-01
ATP2B4_4_multinomial_train3.47	9.36E-02	9.88E-02	9.57E-02
ATP2B4_5_multinomial_train3.40	9.03E-02	1.01E-01	1.01E-01
ATP2B4_5_multinomial_train3.41	9.33E-02	9.60E-02	9.36E-02
ATP2B4_4_multinomial_train3.48	9.72E-02	1.03E-01	9.84E-02
ATP2B4_4_multinomial_train3.49	9.69E-02	1.29E-01	1.30E-01
ATP2B4_4_multinomial_train3.50	1.00E-01	8.63E-02	9.44E-02
ATP2B4_4_multinomial_train3.51	9.87E-02	1.09E-01	1.14E-01
ATP2B4_5_multinomial_train3.42	8.73E-02	9.14E-02	9.80E-02
ATP2B4_5_multinomial_train3.43	9.26E-02	1.17E-01	1.17E-01
ATP2B4_4_multinomial_train3.52	9.72E-02	1.05E-01	1.00E-01
ATP2B4_4_multinomial_train3.53	9.25E-02	9.83E-02	1.05E-01
MLH1_2_multinomial_train3	1.27E-01	3.30E-03	1.33E-26
MLH1_2_multinomial_train3.1	1.28E-01	1.65E-03	1.33E-26
MLH1_2_multinomial_train3.2	1.29E-01	9.49E-04	1.33E-26
MLH1_2_multinomial_train3.3	1.23E-01	6.35E-03	1.59E-04
MLH1_2_multinomial_train3.4	1.26E-01	1.48E-03	1.33E-26
MLH1_2_multinomial_train3.5	1.26E-01	8.64E-04	2.16E-04
MLH1_2_multinomial_train3.6	1.23E-01	5.93E-03	3.84E-04
MLH1_2_multinomial_train3.7	1.28E-01	3.93E-04	1.33E-26
MLH1_2_multinomial_train3.8	1.25E-01	1.28E-03	1.33E-26
MLH1_2_multinomial_train3.9	1.25E-01	3.88E-03	1.33E-26
MLH1_2_multinomial_train3.10	1.23E-01	5.78E-03	1.33E-26
MLH1_2_multinomial_train3.11	1.21E-01	5.91E-03	1.33E-26
MLH1_2_multinomial_train3.12	1.29E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.13	1.23E-01	3.31E-03	1.33E-26
MLH1_2_multinomial_train3.14	1.25E-01	1.60E-03	1.33E-26
MLH1_2_multinomial_train3.15	1.29E-01	1.85E-03	1.33E-26
MLH1_2_multinomial_train3.16	1.29E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.17	1.25E-01	4.12E-03	1.33E-26
MLH1_2_multinomial_train3.18	1.27E-01	2.94E-04	1.33E-26
MLH1_2_multinomial_train3.19	1.24E-01	3.41E-03	5.95E-04
MLH1_2_multinomial_train3.20	1.21E-01	5.03E-03	1.33E-26
MLH1_2_multinomial_train3.21	1.31E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.22	1.26E-01	2.98E-03	1.33E-26
MLH1_2_multinomial_train3.23	1.28E-01	1.53E-26	1.33E-26
MLH1_2_multinomial_train3.24	1.26E-01	1.47E-03	1.33E-26
MLH1_2_multinomial_train3.25	1.17E-01	8.52E-03	1.33E-26
MLH1_2_multinomial_train3.26	1.27E-01	2.23E-03	1.33E-26
MLH1_2_multinomial_train3.27	1.21E-01	5.41E-03	1.69E-03
MLH1_2_multinomial_train3.28	1.28E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.29	1.30E-01	1.26E-03	1.33E-26
MLH1_2_multinomial_train3.30	1.21E-01	7.90E-03	1.33E-26
MLH1_2_multinomial_train3.31	1.31E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.32	1.24E-01	3.58E-03	1.33E-26
MLH1_2_multinomial_train3.33	1.24E-01	5.49E-03	9.36E-04
MLH1_2_multinomial_train3.34	1.26E-01	1.25E-03	1.33E-26
MLH1_2_multinomial_train3.35	1.26E-01	1.97E-03	1.33E-26
MLH1_2_multinomial_train3.36	1.24E-01	2.93E-03	1.33E-26
MLH1_2_multinomial_train3.37	1.27E-01	8.83E-04	1.33E-26
MLH1_2_multinomial_train3.38	1.25E-01	3.84E-03	1.33E-26
MLH1_2_multinomial_train3.39	1.24E-01	3.42E-03	1.18E-03
MLH1_2_multinomial_train3.40	1.22E-01	4.82E-03	1.33E-26
MLH1_2_multinomial_train3.41	1.24E-01	2.65E-03	1.33E-26
MLH1_2_multinomial_train3.42	1.29E-01	1.00E-26	3.76E-05
MLH1_2_multinomial_train3.43	1.26E-01	2.76E-03	1.33E-26
MLH1_2_multinomial_train3.44	1.24E-01	3.43E-03	1.25E-04
MLH1_2_multinomial_train3.45	1.25E-01	1.33E-26	8.01E-05
MLH1_2_multinomial_train3.46	1.27E-01	1.30E-03	8.32E-04
MLH1_2_multinomial_train3.47	1.26E-01	3.73E-03	1.33E-26
MLH1_2_multinomial_train3.48	1.30E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.49	1.28E-01	6.77E-04	1.33E-26
MLH1_2_multinomial_train3.50	1.26E-01	2.60E-03	1.33E-26
MLH1_2_multinomial_train3.51	1.23E-01	3.05E-03	3.54E-05
MLH1_2_multinomial_train3.52	1.27E-01	1.37E-03	1.33E-26
MLH1_2_multinomial_train3.53	1.25E-01	7.67E-03	1.33E-26
MLH1_2_multinomial_train3.54	1.24E-01	4.46E-03	5.03E-04
MLH1_2_multinomial_train3.55	1.29E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.56	1.23E-01	3.45E-03	3.83E-04
MLH1_2_multinomial_train3.57	1.26E-01	1.32E-03	1.33E-26
MLH1_2_multinomial_train3.58	1.26E-01	1.38E-25	2.01E-04
MLH1_2_multinomial_train3.59	1.26E-01	3.97E-03	1.33E-26
MLH1_2_multinomial_train3.60	1.25E-01	2.21E-04	1.33E-26
MLH1_2_multinomial_train3.61	1.23E-01	5.73E-03	1.33E-26
MLH1_2_multinomial_train3.62	1.26E-01	6.99E-03	1.33E-26
MLH1_2_multinomial_train3.63	1.26E-01	9.51E-04	7.25E-04
MLH1_2_multinomial_train3.64	1.27E-01	1.11E-03	7.87E-04
MLH1_2_multinomial_train3.65	1.28E-01	1.00E-26	2.29E-04
MLH1_2_multinomial_train3.66	1.23E-01	5.45E-03	1.33E-26
MLH1_2_multinomial_train3.67	1.26E-01	2.55E-03	1.33E-26
MLH1_2_multinomial_train3.68	1.27E-01	1.09E-22	1.33E-26
MLH1_2_multinomial_train3.69	1.28E-01	3.13E-04	1.33E-26
MLH1_2_multinomial_train3.70	1.25E-01	3.98E-03	1.33E-26
MLH1_2_multinomial_train3.71	1.30E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.72	1.25E-01	6.01E-03	1.33E-26
MLH1_2_multinomial_train3.73	1.24E-01	4.32E-03	1.33E-26
MLH1_2_multinomial_train3.74	1.25E-01	6.96E-04	4.78E-04
MLH1_2_multinomial_train3.75	1.28E-01	1.55E-13	1.33E-26
MLH1_2_multinomial_train3.76	1.26E-01	1.74E-03	1.33E-26
MLH1_2_multinomial_train3.77	1.25E-01	2.73E-03	1.33E-26
MLH1_2_multinomial_train3.78	1.27E-01	2.84E-03	1.33E-26
MLH1_2_multinomial_train3.79	1.22E-01	5.89E-03	1.33E-26
MLH1_2_multinomial_train3.80	1.26E-01	5.91E-14	1.33E-26
MLH1_2_multinomial_train3.81	1.29E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.82	1.32E-01	1.33E-26	1.33E-26
MLH1_2_multinomial_train3.83	1.24E-01	3.82E-03	1.33E-26
MLH1_2_multinomial_train3.84	1.26E-01	1.54E-03	1.33E-26
MLH1_2_multinomial_train3.85	1.27E-01	1.98E-19	1.33E-26
MLH1_2_multinomial_train3.86	1.27E-01	2.05E-03	1.33E-26
MLH1_2_multinomial_train3.87	1.20E-01	5.46E-03	5.92E-07
MLH1_2_multinomial_train3.88	1.25E-01	2.53E-03	5.32E-04
MLH1_2_multinomial_train3.89	1.26E-01	3.87E-03	1.33E-26
MLH1_2_multinomial_train3.90	1.25E-01	3.84E-03	1.33E-26
MLH1_2_multinomial_train3.91	1.29E-01	1.53E-26	1.33E-26
MLH1_2_multinomial_train3.92	1.31E-01	1.00E-26	1.33E-26
MLH1_2_multinomial_train3.93	1.26E-01	1.33E-26	1.69E-04
MLH1_2_multinomial_train3.94	1.25E-01	4.18E-03	1.33E-26
MLH1_2_multinomial_train3.95	1.28E-01	2.06E-03	1.33E-26
MLH1_2_multinomial_train3.96	1.23E-01	5.91E-03	1.33E-26
MLH1_2_multinomial_train3.97	1.25E-01	2.97E-03	1.33E-26
MLH1_2_multinomial_train3.98	1.22E-01	5.10E-03	1.33E-26
MSH2_1_multinomial_train3	4.10E-02	6.46E-02	1.00E-26
MSH2_1_multinomial_train3.1	4.17E-02	6.77E-02	1.00E-26
MSH2_1_multinomial_train3.2	4.17E-02	6.48E-02	1.00E-26
MSH2_1_multinomial_train3.3	4.03E-02	6.49E-02	1.00E-26
MSH2_1_multinomial_train3.4	4.02E-02	6.41E-02	1.00E-26
MSH2_1_multinomial_train3.5	3.47E-03	9.39E-01	7.06E-42
MSH2_1_multinomial_train3.6	4.13E-02	6.57E-02	1.00E-26
MSH2_1_multinomial_train3.7	4.16E-02	6.52E-02	1.00E-26
MSH2_1_multinomial_train3.8	4.16E-02	6.39E-02	1.00E-26
MSH2_1_multinomial_train3.9	4.07E-02	6.51E-02	1.00E-26
MSH2_1_multinomial_train3.10	4.10E-02	6.69E-02	1.00E-26
MSH2_1_multinomial_train3.11	4.04E-02	6.52E-02	1.00E-26
MSH2_1_multinomial_train3.12	4.19E-02	6.49E-02	1.00E-26
MSH2_1_multinomial_train3.13	3.48E-03	9.40E-01	7.06E-42
MSH2_1_multinomial_train3.14	3.43E-03	9.37E-01	1.00E-26
MSH2_1_multinomial_train3.15	4.20E-02	6.55E-02	1.00E-26
MSH2_1_multinomial_train3.16	4.18E-02	6.46E-02	1.00E-26
MSH2_1_multinomial_train3.17	4.08E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.18	3.47E-03	9.38E-01	7.06E-42
MSH2_1_multinomial_train3.19	4.15E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.20	4.12E-02	6.38E-02	1.00E-26
MSH2_1_multinomial_train3.21	4.17E-02	6.47E-02	1.00E-26
MSH2_1_multinomial_train3.22	4.16E-02	6.50E-02	1.00E-26
MSH2_1_multinomial_train3.23	4.03E-02	6.74E-02	1.00E-26
MSH2_1_multinomial_train3.24	4.20E-02	6.45E-02	1.00E-26
MSH2_1_multinomial_train3.25	3.98E-02	6.45E-02	1.00E-26
MSH2_1_multinomial_train3.26	4.05E-02	6.55E-02	1.00E-26
MSH2_1_multinomial_train3.27	4.12E-02	6.54E-02	1.00E-26
MSH2_1_multinomial_train3.28	4.05E-02	6.62E-02	1.00E-26
MSH2_1_multinomial_train3.29	4.19E-02	6.59E-02	1.00E-26
MSH2_1_multinomial_train3.30	4.08E-02	6.40E-02	1.00E-26
MSH2_1_multinomial_train3.31	4.28E-02	6.50E-02	1.00E-26
MSH2_1_multinomial_train3.32	4.26E-02	6.45E-02	1.00E-26
MSH2_1_multinomial_train3.33	4.25E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.34	4.24E-02	6.44E-02	1.00E-26
MSH2_1_multinomial_train3.35	4.08E-02	6.46E-02	1.00E-26
MSH2_1_multinomial_train3.36	4.20E-02	6.55E-02	1.00E-26
MSH2_1_multinomial_train3.37	3.43E-03	9.39E-01	7.06E-42
MSH2_1_multinomial_train3.38	4.11E-02	6.40E-02	1.00E-26
MSH2_1_multinomial_train3.39	4.21E-02	6.64E-02	1.00E-26
MSH2_1_multinomial_train3.40	3.99E-02	6.43E-02	1.00E-26
MSH2_1_multinomial_train3.41	4.09E-02	6.54E-02	1.00E-26
MSH2_1_multinomial_train3.42	4.13E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.43	4.20E-02	6.61E-02	1.00E-26
MSH2_1_multinomial_train3.44	3.47E-03	9.39E-01	1.00E-26
MSH2_1_multinomial_train3.45	4.21E-02	6.59E-02	1.00E-26
MSH2_1_multinomial_train3.46	4.16E-02	6.50E-02	1.00E-26
MSH2_1_multinomial_train3.47	4.00E-02	6.48E-02	1.00E-26
MSH2_1_multinomial_train3.48	4.16E-02	6.52E-02	1.00E-26
MSH2_1_multinomial_train3.49	4.12E-02	6.46E-02	1.00E-26
MSH2_1_multinomial_train3.50	3.94E-02	6.27E-02	1.00E-26
MSH2_1_multinomial_train3.51	4.12E-02	6.57E-02	1.00E-26
MSH2_1_multinomial_train3.52	4.12E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.53	4.19E-02	6.44E-02	1.00E-26
MSH2_1_multinomial_train3.54	4.18E-02	6.45E-02	1.00E-26
MSH2_1_multinomial_train3.55	4.09E-02	6.37E-02	1.00E-26
MSH2_1_multinomial_train3.56	4.17E-02	6.64E-02	1.00E-26
MSH2_1_multinomial_train3.57	4.17E-02	6.46E-02	1.00E-26
MSH2_1_multinomial_train3.58	4.13E-02	6.43E-02	1.00E-26
MSH2_1_multinomial_train3.59	4.23E-02	6.49E-02	1.00E-26
MSH2_1_multinomial_train3.60	4.14E-02	6.49E-02	1.00E-26
MSH2_1_multinomial_train3.61	4.15E-02	6.56E-02	1.00E-26
MSH2_1_multinomial_train3.62	4.14E-02	6.60E-02	1.00E-26
MSH2_1_multinomial_train3.63	4.20E-02	6.59E-02	1.00E-26
MSH2_1_multinomial_train3.64	4.20E-02	6.59E-02	1.00E-26
MSH2_1_multinomial_train3.65	4.09E-02	6.43E-02	1.00E-26
MSH2_1_multinomial_train3.66	4.12E-02	6.41E-02	1.00E-26
MSH2_1_multinomial_train3.67	4.11E-02	6.35E-02	1.00E-26
MSH2_1_multinomial_train3.68	4.15E-02	6.33E-02	1.00E-26
MSH2_1_multinomial_train3.69	4.15E-02	6.41E-02	1.00E-26
MSH2_1_multinomial_train3.70	4.32E-02	6.72E-02	1.00E-26
MSH2_1_multinomial_train3.71	4.03E-02	6.30E-02	1.00E-26
MSH2_1_multinomial_train3.72	4.20E-02	6.48E-02	1.00E-26
MSH2_1_multinomial_train3.73	4.13E-02	6.55E-02	1.00E-26
MSH2_1_multinomial_train3.74	4.25E-02	6.42E-02	1.00E-26
MSH2_1_multinomial_train3.75	4.11E-02	6.56E-02	1.00E-26
MSH2_1_multinomial_train3.76	4.12E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.77	4.23E-02	6.59E-02	1.00E-26
MSH2_1_multinomial_train3.78	4.11E-02	6.55E-02	1.00E-26
MSH2_1_multinomial_train3.79	4.04E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.80	3.96E-02	6.25E-02	1.00E-26
MSH2_1_multinomial_train3.81	4.20E-02	6.39E-02	1.00E-26
MSH2_1_multinomial_train3.82	4.20E-02	6.59E-02	1.00E-26
MSH2_1_multinomial_train3.83	3.48E-03	9.40E-01	7.06E-42
MSH2_1_multinomial_train3.84	4.10E-02	6.53E-02	1.00E-26
MSH2_1_multinomial_train3.85	4.06E-02	6.42E-02	1.00E-26
MSH2_1_multinomial_train3.86	4.01E-02	6.44E-02	1.00E-26
MSH2_1_multinomial_train3.87	4.17E-02	6.32E-02	1.00E-26
MSH2_1_multinomial_train3.88	4.11E-02	6.60E-02	1.00E-26
MSH2_1_multinomial_train3.89	4.15E-02	6.54E-02	1.00E-26
MSH2_1_multinomial_train3.90	4.07E-02	6.52E-02	1.00E-26
MSH2_1_multinomial_train3.91	4.15E-02	6.58E-02	1.00E-26
MSH2_1_multinomial_train3.92	4.06E-02	6.48E-02	1.00E-26
MSH2_1_multinomial_train3.93	4.11E-02	6.43E-02	1.00E-26
MSH2_1_multinomial_train3.94	4.05E-02	6.56E-02	1.00E-26
MSH2_1_multinomial_train3.95	4.24E-02	6.36E-02	1.00E-26
MSH2_1_multinomial_train3.96	4.31E-02	6.70E-02	1.00E-26
MSH2_1_multinomial_train3.97	4.30E-02	6.45E-02	1.00E-26
MSH2_1_multinomial_train3.98	4.05E-02	6.41E-02	1.00E-26
MSH6_5_multinomial_train3	8.81E-42	1.18E-01	1.33E-26
MSH6_6_multinomial_train3	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.1	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.1	8.81E-42	1.21E-01	1.53E-26
MSH6_6_multinomial_train3.2	8.81E-42	1.22E-01	1.33E-26
MSH6_4_multinomial_train3.1	8.81E-42	1.20E-01	1.53E-26
MSH6_6_multinomial_train3.3	8.81E-42	1.21E-01	1.53E-26
MSH6_4_multinomial_train3.2	8.81E-42	1.18E-01	1.53E-26
MSH6_5_multinomial_train3.2	8.81E-42	1.18E-01	1.23E-04
MSH6_5_multinomial_train3.3	8.81E-42	1.21E-01	1.33E-26
MSH6_5_multinomial_train3.4	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.5	8.81E-42	1.17E-01	1.33E-26
MSH6_5_multinomial_train3.6	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.3	8.81E-42	1.18E-01	1.33E-26
MSH6_4_multinomial_train3.4	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.5	8.81E-42	1.21E-01	1.33E-26
MSH6_6_multinomial_train3.4	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.5	8.81E-42	1.21E-01	1.53E-26
MSH6_5_multinomial_train3.7	8.81E-42	1.18E-01	1.33E-26
MSH6_4_multinomial_train3.6	8.81E-42	1.18E-01	1.33E-26
MSH6_6_multinomial_train3.6	8.81E-42	1.19E-01	1.53E-26
MSH6_4_multinomial_train3.7	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.7	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.8	8.81E-42	1.22E-01	1.33E-26
MSH6_5_multinomial_train3.8	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.9	8.81E-42	1.18E-01	1.33E-26
MSH6_5_multinomial_train3.10	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.9	8.81E-42	1.22E-01	1.53E-26
MSH6_6_multinomial_train3.10	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.8	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.9	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.11	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.10	8.81E-42	1.19E-01	1.53E-26
MSH6_6_multinomial_train3.12	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.11	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.11	8.81E-42	1.20E-01	1.33E-26
MSH6_5_multinomial_train3.12	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.13	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.14	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.15	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.13	8.81E-42	1.20E-01	1.33E-26
MSH6_5_multinomial_train3.16	8.81E-42	1.19E-01	1.33E-26
MSH6_5_multinomial_train3.17	8.81E-42	1.18E-01	1.33E-26
MSH6_4_multinomial_train3.12	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.14	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.15	8.81E-42	1.22E-01	1.33E-26
MSH6_6_multinomial_train3.16	8.81E-42	1.21E-01	1.33E-26
MSH6_6_multinomial_train3.17	8.81E-42	1.18E-01	1.33E-26
MSH6_5_multinomial_train3.18	8.81E-42	1.18E-01	1.33E-26
MSH6_4_multinomial_train3.13	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.14	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.18	8.81E-42	1.22E-01	1.33E-26
MSH6_6_multinomial_train3.19	8.81E-42	1.22E-01	1.33E-26
MSH6_4_multinomial_train3.15	8.81E-42	1.19E-01	1.53E-26
MSH6_4_multinomial_train3.16	8.81E-42	1.20E-01	1.33E-26
MSH6_5_multinomial_train3.19	8.81E-42	1.18E-01	1.33E-26
MSH6_5_multinomial_train3.20	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.17	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.18	8.81E-42	1.19E-01	1.53E-26
MSH6_6_multinomial_train3.20	8.81E-42	1.20E-01	1.53E-26
MSH6_6_multinomial_train3.21	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.19	8.81E-42	1.18E-01	1.33E-26
MSH6_4_multinomial_train3.20	8.81E-42	1.20E-01	1.53E-26
MSH6_5_multinomial_train3.21	8.81E-42	1.16E-01	1.53E-26
