Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T	SBS96U	SBS96V	SBS96W
UCEC_TCGA-BS-A0TJ	6	99	38	108	92	83	89	2	128	15	66	0	12	8	4	5	27	9	27	6	3	5	11
UCEC_TCGA-BS-A0U5	0	7	9	11	8	1	2	0	1	7	3	0	2	0	4	1	0	0	0	1	5	0	9
UCEC_TCGA-BS-A0U7	1	19	9	26	24	21	15	0	22	9	39	0	10	1	1	10	3	2	16	0	12	8	5
UCEC_TCGA-BS-A0U8	2	61	20	73	46	71	35	0	54	19	49	20	13	0	2	8	0	0	4	1	5	15	4
UCEC_TCGA-BS-A0U9	0	1	1	6	4	2	0	0	1	1	0	0	0	0	0	3	0	0	5	1	4	1	7
UCEC_TCGA-BS-A0UA	2	50	17	72	41	27	16	4	44	8	35	11	13	0	5	10	7	0	10	3	15	2	2
UCEC_TCGA-BS-A0UF	4657	377	2031	144	131	209	523	1641	0	125	40	216	56	391	5	136	214	154	0	779	0	0	0
UCEC_TCGA-BS-A0UJ	152	15	14	35	27	25	30	69	0	196	806	93	90	21	0	0	497	130	0	38	0	70	16
UCEC_TCGA-BS-A0UL	3	64	26	92	74	33	23	4	58	11	35	11	2	0	0	0	0	3	30	0	1	16	0
UCEC_TCGA-BS-A0UT	1	1	1	7	5	0	0	0	1	2	4	0	0	3	2	3	2	0	0	2	6	0	2
UCEC_TCGA-BS-A0UV	4527	519	3140	401	359	256	384	1138	53	191	172	280	120	243	0	506	284	36	0	615	0	0	1
UCEC_TCGA-BS-A0V4	4	51	18	41	46	39	21	0	63	11	33	12	18	5	3	1	2	0	34	3	6	3	8
UCEC_TCGA-BS-A0V6	1	10	3	9	5	1	0	0	1	0	2	3	3	0	1	6	9	0	0	0	9	2	9
UCEC_TCGA-BS-A0V7	1	9	2	10	5	1	2	2	4	0	0	4	4	0	1	3	6	0	0	2	4	5	3
UCEC_TCGA-BS-A0V8	1	9	6	8	5	0	1	0	6	2	10	0	3	0	13	1	7	1	1	1	21	0	7
UCEC_TCGA-BS-A0VI	5	49	19	47	37	46	22	1	25	18	32	19	15	9	0	6	4	2	24	6	9	0	0
UCEC_TCGA-BS-A0WQ	0	7	5	12	1	0	0	0	6	0	0	4	4	2	1	1	2	0	2	0	4	5	5
UCEC_TCGA-D1-A0ZN	0	0	7	6	6	1	0	0	0	1	4	1	5	0	2	2	1	2	1	1	7	0	8
UCEC_TCGA-D1-A0ZO	4	77	33	90	69	70	44	6	113	12	58	20	16	2	4	5	15	7	25	0	15	9	9
UCEC_TCGA-D1-A0ZP	3	4	2	2	6	0	0	2	2	0	2	0	2	0	3	2	0	0	0	4	6	0	5
UCEC_TCGA-D1-A0ZQ	4	14	7	14	11	0	0	0	5	0	0	0	7	1	1	5	4	2	1	2	14	1	9
UCEC_TCGA-D1-A0ZR	3	8	6	2	8	1	0	0	2	0	3	4	4	2	3	5	3	0	0	1	5	5	3
UCEC_TCGA-D1-A0ZS	1	59	23	60	56	38	29	2	59	10	59	13	18	2	0	4	0	1	19	0	11	0	9
UCEC_TCGA-D1-A0ZU	0	3	3	7	10	0	0	0	1	1	0	0	4	0	2	2	0	0	4	4	1	0	0
UCEC_TCGA-D1-A0ZV	4	2	3	8	8	2	1	0	2	1	1	4	3	0	1	5	0	0	2	0	3	1	0
UCEC_TCGA-D1-A0ZZ	0	9	5	4	7	1	1	0	1	0	1	0	3	0	17	1	5	0	3	3	10	3	7
UCEC_TCGA-D1-A101	9	77	29	52	60	44	38	0	100	7	60	24	17	7	11	3	0	2	47	0	1	0	3
UCEC_TCGA-D1-A102	1	4	3	14	9	0	0	0	3	1	0	2	4	7	0	2	0	0	0	0	3	3	6
UCEC_TCGA-D1-A103	1576	1410	885	527	871	730	673	464	552	246	83	456	405	874	0	352	0	61	0	239	0	85	0
UCEC_TCGA-D1-A15V	2	7	3	2	8	0	1	0	0	2	1	0	5	2	0	4	6	0	0	0	2	5	6
UCEC_TCGA-D1-A15W	1	9	8	11	11	1	1	0	2	4	2	2	3	0	1	3	0	0	0	8	11	2	6
UCEC_TCGA-D1-A15X	8	227	111	238	240	218	72	1	165	415	135	168	33	0	0	31	121	12	15	0	0	120	3
UCEC_TCGA-D1-A15Z	2	12	5	20	8	0	1	2	4	0	0	1	0	4	6	5	2	0	0	1	6	2	8
UCEC_TCGA-D1-A160	10	46	11	26	45	93	33	8	106	48	72	16	4	3	2	11	3	4	44	0	0	14	7
UCEC_TCGA-D1-A161	0	15	1	21	15	1	1	0	7	0	6	7	4	4	0	7	3	0	3	2	9	4	1
UCEC_TCGA-D1-A163	5	66	18	67	77	70	52	1	87	23	89	21	19	0	7	4	11	0	32	0	0	0	4
UCEC_TCGA-D1-A165	1	13	3	13	10	3	0	0	1	0	1	0	7	0	6	0	4	1	1	1	4	6	6
UCEC_TCGA-D1-A167	5	381	184	504	501	121	115	0	232	8	112	46	53	0	6	3	0	0	50	0	0	0	0
UCEC_TCGA-D1-A168	2	12	4	6	15	4	2	0	1	0	1	0	1	1	1	3	5	1	0	0	3	1	3
UCEC_TCGA-D1-A169	0	7	6	6	8	0	2	0	2	1	4	0	2	0	5	3	7	0	0	0	15	5	1
UCEC_TCGA-D1-A16B	2	7	4	8	2	5	0	2	0	1	0	1	1	3	3	2	5	0	1	0	7	1	5
UCEC_TCGA-D1-A16D	0	5	3	10	6	0	2	0	3	3	0	4	2	0	1	1	0	1	0	0	4	0	3
UCEC_TCGA-D1-A16E	1	11	5	13	8	3	0	0	1	2	4	0	2	0	0	8	3	2	0	0	11	2	0
UCEC_TCGA-D1-A16F	4	73	24	60	79	59	20	0	71	15	79	30	17	0	0	0	7	2	28	2	10	5	17
UCEC_TCGA-D1-A16G	0	3	5	9	3	3	0	0	3	0	4	0	0	0	3	8	3	1	0	0	0	0	7
UCEC_TCGA-D1-A16I	0	0	2	6	6	0	0	2	4	0	3	1	6	0	7	5	1	0	4	1	5	0	0
UCEC_TCGA-D1-A16J	8	7	30	9	17	1	1	0	9	1	0	3	0	0	125	50	29	1	5	8	0	11	1
UCEC_TCGA-D1-A16N	1	20	5	8	16	2	12	4	0	30	15	4	8	1	5	2	0	1	0	0	19	12	4
UCEC_TCGA-D1-A16O	0	4	2	6	3	6	2	0	1	0	0	6	0	0	1	1	0	0	1	2	5	0	1
UCEC_TCGA-D1-A16Q	0	5	2	3	4	1	0	0	4	2	0	0	0	0	5	1	4	0	0	2	6	1	1
UCEC_TCGA-D1-A16R	3	4	1	7	8	0	1	0	3	1	3	1	7	0	2	1	1	0	8	1	0	0	8
UCEC_TCGA-D1-A16S	0	3	2	7	1	0	0	0	2	0	3	2	10	1	13	2	7	0	0	5	8	0	6
UCEC_TCGA-D1-A16V	1	0	2	17	4	0	1	0	3	1	3	0	6	0	0	3	4	0	0	2	3	3	0
UCEC_TCGA-D1-A16X	1213	157	938	89	117	66	55	534	18	58	28	75	38	4	0	113	66	3	0	245	0	0	0
UCEC_TCGA-D1-A16Y	317	95	450	40	36	48	12	222	0	58	4	59	0	7	0	59	17	29	0	46	0	0	17
UCEC_TCGA-D1-A174	8	127	58	157	139	58	60	1	134	29	41	19	32	9	2	1	16	5	46	0	0	0	0
UCEC_TCGA-D1-A176	4	52	25	59	62	65	28	2	65	23	29	0	4	0	4	4	12	4	71	5	2	0	6
UCEC_TCGA-D1-A177	10	155	33	97	63	93	66	0	100	28	101	27	10	0	7	5	23	2	36	0	6	6	15
UCEC_TCGA-D1-A17A	2	47	11	27	26	33	22	4	21	18	36	11	8	3	3	6	0	0	7	3	6	1	0
UCEC_TCGA-D1-A17B	2	51	22	55	58	19	18	5	22	2	23	3	3	6	3	8	4	2	32	0	2	9	5
UCEC_TCGA-D1-A17C	3	15	2	4	8	0	0	2	4	2	0	0	3	0	0	4	0	0	9	2	4	3	0
UCEC_TCGA-D1-A17D	8	65	23	61	54	63	71	1	80	9	41	10	27	0	13	3	7	0	15	3	21	11	5
UCEC_TCGA-D1-A17F	2	9	11	24	28	41	3	0	67	7	22	0	46	0	15	27	12	4	2	0	0	3	5
UCEC_TCGA-D1-A17H	3	78	39	75	71	77	50	2	127	47	68	17	27	0	4	14	0	2	87	1	0	0	0
UCEC_TCGA-D1-A17K	3	3	2	4	3	7	0	5	2	1	1	4	8	0	8	3	0	2	7	1	13	5	1
UCEC_TCGA-D1-A17L	1	8	7	17	1	0	0	1	4	0	0	5	1	2	6	1	0	0	0	3	5	7	13
UCEC_TCGA-D1-A17M	4	94	23	66	78	36	34	0	40	4	44	13	15	8	5	1	23	0	19	0	5	9	6
UCEC_TCGA-D1-A17N	2	2	4	3	3	0	1	0	5	2	0	0	3	2	2	0	2	0	3	0	0	1	1
UCEC_TCGA-D1-A17Q	3117	285	1863	191	152	148	259	895	25	130	179	100	116	170	0	118	372	64	0	365	0	0	0
UCEC_TCGA-D1-A17R	1	37	21	53	21	39	14	2	35	15	35	0	3	5	5	7	11	0	8	0	0	5	7
UCEC_TCGA-D1-A17S	1	7	4	7	12	1	1	2	3	0	2	1	5	0	3	0	0	0	4	0	2	1	1
UCEC_TCGA-D1-A17T	0	11	10	21	12	3	0	0	1	2	2	0	5	1	6	1	0	0	0	1	6	2	10
UCEC_TCGA-D1-A17U	1	47	28	60	51	45	32	0	63	8	55	11	12	0	0	9	6	5	28	4	12	3	4
UCEC_TCGA-D1-A1NS	6	46	13	44	40	64	23	3	39	5	45	9	10	0	0	10	0	0	14	4	17	7	8
UCEC_TCGA-D1-A1NU	0	3	3	6	5	4	2	0	4	5	5	2	3	5	20	0	0	2	0	2	18	6	13
UCEC_TCGA-D1-A1NX	3	5	1	8	5	0	0	0	2	0	5	1	2	0	0	3	0	0	0	1	11	0	4
UCEC_TCGA-D1-A1NY	4	114	26	73	55	72	49	0	104	35	80	20	17	18	7	3	11	4	22	3	10	14	7
UCEC_TCGA-D1-A1NZ	15	111	27	99	87	134	76	12	89	65	111	18	28	2	16	14	0	10	81	3	30	5	2
UCEC_TCGA-D1-A1O0	1	10	2	8	6	2	0	2	4	2	5	3	6	2	5	7	4	0	3	2	12	1	2
UCEC_TCGA-D1-A1O5	3	14	8	13	15	0	0	3	3	0	0	1	1	0	4	3	5	0	3	0	6	2	3
UCEC_TCGA-D1-A1O7	4	77	41	75	60	35	26	2	43	9	22	22	25	1	5	2	0	0	16	0	4	9	17
UCEC_TCGA-D1-A1O8	1	11	5	14	10	2	0	0	5	2	0	0	9	1	1	3	2	1	0	1	15	0	14
UCEC_TCGA-D1-A2G0	8	134	56	80	97	103	72	8	221	22	99	37	35	1	0	14	21	5	77	7	4	13	3
UCEC_TCGA-D1-A2G5	4	28	12	30	34	21	11	2	25	11	25	15	11	5	0	7	12	0	10	1	10	23	7
UCEC_TCGA-D1-A2G6	0	16	14	20	17	10	0	0	9	0	0	10	2	0	0	9	1	6	0	2	11	0	4
UCEC_TCGA-D1-A2G7	1	1	5	8	2	0	0	2	1	1	3	0	2	3	13	2	0	0	4	5	11	4	9
UCEC_TCGA-D1-A3DA	3	15	2	8	16	1	1	2	3	6	2	3	1	1	1	2	11	2	4	2	18	1	2
UCEC_TCGA-D1-A3DG	1	6	8	8	6	3	0	3	0	1	6	3	11	4	17	9	11	1	22	0	39	3	13
UCEC_TCGA-D1-A3DH	7	4	14	6	7	4	0	0	0	6	5	0	4	2	78	0	0	2	0	6	0	3	3
UCEC_TCGA-D1-A3JP	1	2	5	3	3	0	1	3	0	1	1	0	2	0	25	5	11	0	3	0	4	2	0
UCEC_TCGA-D1-A3JQ	4	5	1	2	3	0	0	0	5	1	3	2	3	0	4	5	0	2	0	1	3	0	5
UCEC_TCGA-DF-A2KN	231	169	49	261	101	443	1968	30	861	130	724	107	658	286	0	0	183	159	251	22	0	173	14
UCEC_TCGA-DF-A2KR	1	3	2	2	8	10	3	0	4	3	7	5	6	6	10	4	8	1	8	0	23	16	11
UCEC_TCGA-DF-A2KS	1	12	5	11	15	7	0	5	4	7	3	0	4	13	8	0	2	7	8	0	37	24	3
UCEC_TCGA-DF-A2KU	1744	1754	1568	1275	898	1558	1837	616	2195	464	22	319	1190	1235	0	980	118	81	0	75	32	0	15
UCEC_TCGA-DF-A2KV	810	106	444	15	28	82	19	520	0	57	2	31	12	18	0	38	22	0	0	157	0	0	0
UCEC_TCGA-DF-A2KZ	7	103	30	98	76	96	52	6	91	22	59	38	25	18	0	11	23	11	57	0	0	9	0
UCEC_TCGA-DF-A2L0	0	4	1	9	2	2	0	0	2	2	1	1	1	5	5	2	4	4	3	4	12	4	0
UCEC_TCGA-DI-A0WH	6	63	31	61	45	82	49	6	70	81	96	22	31	1	0	14	32	0	42	0	10	35	1
UCEC_TCGA-DI-A1BU	42	304	78	130	153	1550	271	10	768	4520	1247	980	181	0	0	367	1847	42	0	0	0	632	0
UCEC_TCGA-DI-A1BY	0	12	4	12	11	6	1	0	0	2	1	4	8	8	0	5	0	0	1	0	3	4	2
UCEC_TCGA-DI-A1C3	3	5	6	5	3	1	0	0	1	1	2	0	4	3	4	0	6	0	0	0	6	4	0
UCEC_TCGA-DI-A1NN	1	6	7	6	6	3	1	0	1	0	5	0	2	0	10	2	7	0	6	0	3	2	2
UCEC_TCGA-DI-A1NO	13	2	2	10	5	6	17	2	8	4	5	8	9	11	31	7	0	14	9	14	110	22	42
UCEC_TCGA-DI-A2QT	4	1	3	6	0	0	1	0	4	2	0	0	0	3	4	1	1	0	0	0	1	0	4
UCEC_TCGA-DI-A2QU	0	8	7	6	13	5	1	4	4	4	2	0	5	3	7	3	0	0	0	1	8	5	4
UCEC_TCGA-DI-A2QY	4	5	4	8	7	5	5	2	5	0	5	5	15	6	13	0	4	1	1	3	43	2	8
UCEC_TCGA-E6-A1LX	6668	1280	4113	449	416	814	651	3197	142	540	137	848	180	468	0	640	638	263	0	446	0	0	34
UCEC_TCGA-E6-A1LZ	11	4	13	8	6	4	0	0	0	5	4	2	10	5	192	5	0	4	0	18	50	0	0
UCEC_TCGA-E6-A1M0	1262	151	576	28	8	76	47	606	7	30	12	27	0	51	4	8	0	0	0	234	0	0	13
UCEC_TCGA-E6-A2P8	6	86	30	69	74	71	27	11	117	39	105	18	13	0	1	16	14	8	38	5	11	25	0
UCEC_TCGA-E6-A2P9	12	143	44	110	129	129	69	21	165	41	95	45	24	8	3	17	10	10	113	10	20	25	12
UCEC_TCGA-E6-A8L9	0	2	2	5	5	8	1	0	2	5	2	0	0	0	0	1	0	0	10	0	26	1	3
UCEC_TCGA-EC-A1NJ	2	29	8	22	10	9	5	4	0	56	117	17	1	2	0	0	73	11	0	4	7	35	3
UCEC_TCGA-EC-A1QX	17	108	25	64	59	105	90	1	99	38	93	70	35	11	1	8	0	11	60	4	0	23	0
UCEC_TCGA-EC-A24G	9	253	96	344	350	131	96	5	155	75	79	41	50	0	0	6	5	8	58	0	0	2	0
UCEC_TCGA-EO-A1Y5	4	4	3	9	6	1	0	5	7	2	12	0	6	2	5	8	0	2	1	2	17	7	2
UCEC_TCGA-EO-A1Y7	3	6	4	10	11	2	1	0	1	0	0	2	4	3	0	0	13	1	4	2	8	0	0
UCEC_TCGA-EO-A1Y8	3	1	8	9	2	1	0	0	4	0	0	1	0	1	12	6	9	0	6	3	2	3	1
UCEC_TCGA-EO-A22R	3610	2914	2949	1439	793	1041	2161	1553	115	985	316	1250	101	1444	0	480	595	882	0	0	3	0	0
UCEC_TCGA-EO-A22S	3	88	42	107	104	72	32	9	108	17	117	26	21	2	0	7	19	0	73	0	14	0	4
UCEC_TCGA-EO-A22T	25	137	37	155	86	162	157	5	225	26	130	39	63	8	3	12	40	9	81	1	3	19	12
UCEC_TCGA-EO-A22U	2474	2600	2487	2862	2263	1433	371	1476	697	729	459	969	2499	583	0	1877	613	202	0	336	0	128	0
UCEC_TCGA-EO-A22X	6144	525	3012	172	168	247	447	3175	25	315	152	286	36	269	0	271	437	106	0	921	0	0	0
UCEC_TCGA-EO-A22Y	3	9	6	12	13	0	0	0	4	4	0	0	4	0	0	3	0	0	0	0	2	0	12
UCEC_TCGA-EO-A2CG	0	6	8	5	4	3	0	0	2	1	0	0	4	0	0	0	4	0	0	1	9	2	0
UCEC_TCGA-EO-A2CH	0	4	7	5	5	0	0	0	1	2	0	0	4	0	5	6	4	3	1	3	5	5	4
UCEC_TCGA-EO-A3AS	4	6	4	7	0	12	2	0	9	3	11	9	14	23	26	5	0	5	12	0	68	12	4
UCEC_TCGA-EO-A3AU	3	121	47	118	88	100	77	7	188	16	32	4	19	0	0	3	12	0	52	4	5	10	9
UCEC_TCGA-EO-A3AV	2715	232	1156	56	53	122	162	1574	8	86	52	131	22	217	4	60	70	55	0	516	0	0	0
UCEC_TCGA-EO-A3AY	2658	143	809	47	44	55	247	1213	9	86	42	102	31	178	0	0	166	81	0	374	0	0	6
UCEC_TCGA-EO-A3AZ	5	218	121	268	330	55	59	6	159	30	63	31	19	0	6	2	22	8	10	0	1	0	0
UCEC_TCGA-EO-A3B0	7208	638	2327	145	102	545	648	4066	49	447	24	553	73	544	0	429	160	422	0	970	0	0	0
UCEC_TCGA-EO-A3B1	1	3	3	2	6	3	0	0	5	4	0	0	0	2	4	7	5	0	3	0	9	0	3
UCEC_TCGA-EO-A3KU	3	2	1	12	12	1	3	0	2	5	3	4	0	0	5	3	0	2	0	0	23	4	0
UCEC_TCGA-EO-A3KW	3	11	1	2	2	1	0	0	1	0	3	1	6	3	4	4	3	1	0	3	4	1	9
UCEC_TCGA-EO-A3KX	138	199	49	254	115	355	1222	20	516	170	427	23	356	222	0	0	184	149	115	2	0	206	31
UCEC_TCGA-EO-A3L0	4	9	10	21	17	1	0	0	2	1	3	2	10	0	0	5	3	0	1	0	15	0	8
UCEC_TCGA-EY-A1G7	4	5	5	25	19	6	3	2	4	9	0	0	5	0	4	5	4	2	9	0	9	0	2
UCEC_TCGA-EY-A1G8	1643	138	869	63	79	83	84	712	4	55	36	62	35	48	0	114	83	25	0	301	0	0	10
UCEC_TCGA-EY-A1GC	0	3	2	12	6	0	1	2	10	0	1	1	6	0	2	1	0	0	3	0	8	6	0
UCEC_TCGA-EY-A1GD	446	107	322	46	18	44	16	428	1	100	19	75	12	31	0	31	52	71	0	67	0	0	0
UCEC_TCGA-EY-A1GE	0	4	5	7	9	0	0	2	1	1	3	0	2	0	3	2	5	0	0	0	9	1	4
UCEC_TCGA-EY-A1GF	6	42	24	40	46	38	38	0	52	7	63	35	21	3	3	0	0	0	26	9	8	20	10
UCEC_TCGA-EY-A1GH	1	10	5	20	15	3	3	0	0	0	5	1	6	0	2	3	2	0	0	0	4	0	5
UCEC_TCGA-EY-A1GI	3037	263	1510	78	74	146	154	1344	8	86	33	95	44	109	0	178	74	32	0	517	0	8	13
UCEC_TCGA-EY-A1GJ	1	1	2	8	3	7	0	2	0	2	1	0	10	1	4	0	5	0	8	2	6	0	1
UCEC_TCGA-EY-A1GK	11	80	35	89	77	128	105	5	134	48	168	57	33	2	0	10	15	16	47	6	24	13	0
UCEC_TCGA-EY-A1GL	4	10	8	9	4	2	0	0	3	2	0	3	6	0	6	2	1	0	0	0	0	1	9
UCEC_TCGA-EY-A1GM	0	9	1	6	9	0	0	0	1	4	2	2	2	0	0	5	0	1	2	0	7	0	4
UCEC_TCGA-EY-A1GO	3	25	11	36	32	51	29	0	84	0	47	34	29	4	9	11	10	5	0	6	8	3	4
UCEC_TCGA-EY-A1GP	0	2	4	2	8	0	0	0	5	0	1	4	1	0	1	3	0	0	0	1	11	0	5
UCEC_TCGA-EY-A1GQ	2	64	26	58	62	50	28	6	85	69	101	24	24	0	0	4	8	3	24	3	10	6	0
UCEC_TCGA-EY-A1GR	0	3	7	6	8	4	0	2	2	1	2	0	2	0	6	2	0	6	4	2	15	5	0
UCEC_TCGA-EY-A1GS	4	1	23	8	8	5	1	0	5	2	2	5	0	2	340	48	0	1	6	7	22	0	4
UCEC_TCGA-EY-A1GT	0	13	5	28	15	0	1	0	4	0	4	0	8	6	4	7	1	1	0	0	4	5	0
UCEC_TCGA-EY-A1GU	32	114	33	107	139	255	207	6	329	31	94	63	142	52	2	26	0	0	200	17	77	69	0
UCEC_TCGA-EY-A1GV	0	0	2	6	1	3	0	2	3	0	0	1	0	2	6	2	5	0	0	0	9	4	0
UCEC_TCGA-EY-A1GW	3	7	2	5	4	0	1	0	5	1	0	1	3	2	4	3	6	0	0	2	5	7	8
UCEC_TCGA-EY-A1GX	0	9	9	22	15	4	3	0	0	1	5	1	12	5	0	6	11	0	2	2	9	1	5
UCEC_TCGA-EY-A1H0	5	55	11	49	51	14	19	1	51	4	69	13	10	1	6	0	20	10	22	0	1	12	19
UCEC_TCGA-EY-A210	1	4	5	4	6	1	0	0	3	3	0	0	0	0	2	4	0	0	3	0	5	5	9
UCEC_TCGA-EY-A212	0	4	5	6	5	3	0	0	1	1	5	3	1	1	11	0	0	0	3	7	15	1	10
UCEC_TCGA-EY-A214	0	4	2	4	3	1	0	2	6	6	5	2	3	2	4	4	0	3	0	1	14	6	12
UCEC_TCGA-EY-A215	441	849	239	777	485	446	1116	131	930	281	238	190	450	696	0	138	232	107	0	0	0	0	0
UCEC_TCGA-EY-A2OM	11	98	28	98	94	62	44	10	98	21	87	23	13	11	0	12	17	1	49	9	23	9	4
UCEC_TCGA-EY-A2ON	4	11	3	2	15	0	0	0	6	2	3	4	4	4	9	7	4	0	0	4	15	6	2
UCEC_TCGA-EY-A2OO	3	7	10	13	14	3	1	2	7	0	0	2	6	2	0	3	0	0	0	2	7	1	0
UCEC_TCGA-EY-A2OP	2	65	35	76	71	42	51	0	91	27	80	13	20	3	1	0	7	4	26	1	8	1	5
UCEC_TCGA-EY-A2OQ	0	4	7	5	16	0	1	0	4	0	1	0	3	2	3	3	3	0	3	2	4	4	4
UCEC_TCGA-EY-A3L3	1	3	4	9	5	6	1	0	2	0	2	0	0	0	19	3	4	2	8	1	10	2	1
UCEC_TCGA-EY-A3QX	6	2	5	9	4	1	1	0	5	2	0	0	6	2	3	3	4	0	0	0	27	0	1
UCEC_TCGA-EY-A4KR	1	5	5	13	7	3	5	4	5	1	6	0	5	0	20	0	4	7	2	0	32	0	1
UCEC_TCGA-EY-A547	1	27	6	23	18	10	7	0	28	9	20	13	0	2	0	2	4	0	16	4	23	19	4
UCEC_TCGA-EY-A548	6	106	42	84	82	85	24	1	91	30	67	7	22	0	4	10	5	1	47	2	10	5	2
UCEC_TCGA-EY-A549	3	338	196	648	541	17	22	2	87	0	23	17	10	0	0	0	0	2	10	0	0	0	0
UCEC_TCGA-EY-A54A	2	9	6	10	8	6	6	2	0	2	5	3	7	2	18	4	3	6	3	3	30	8	6
UCEC_TCGA-EY-A5W2	8	87	47	95	67	138	92	3	148	49	108	42	19	0	2	11	13	14	102	0	0	3	0
UCEC_TCGA-EY-A72D	3	3	5	6	8	10	0	0	0	1	0	0	4	2	2	0	0	3	3	0	3	9	7
UCEC_TCGA-FI-A2CX	0	0	2	4	0	2	0	0	0	0	1	1	0	0	7	0	0	0	3	0	3	2	5
UCEC_TCGA-FI-A2CY	0	3	5	8	4	8	2	2	3	0	2	1	4	0	4	1	1	0	0	2	7	0	0
UCEC_TCGA-FI-A2D0	138	2243	1008	2017	1127	971	196	248	669	544	216	288	798	112	0	626	0	70	0	0	0	0	0
UCEC_TCGA-FI-A2D2	4	3	3	8	2	4	0	0	0	0	2	2	0	0	3	0	3	0	0	0	13	1	1
UCEC_TCGA-FI-A2D4	6	59	23	59	32	44	30	2	49	8	48	5	14	0	11	6	16	2	38	0	6	5	0
UCEC_TCGA-FI-A2D5	2006	4167	2052	1170	541	2012	1280	1342	529	2083	357	3128	310	1365	0	771	323	617	0	0	0	0	0
UCEC_TCGA-FI-A2D6	6	103	39	87	78	95	67	4	70	32	125	20	13	0	0	9	0	7	44	0	27	9	3
UCEC_TCGA-FI-A2EU	0	5	2	12	4	3	3	0	4	0	3	0	5	1	10	3	1	3	0	0	6	4	2
UCEC_TCGA-FI-A2EW	1	0	9	14	5	0	3	4	4	1	1	0	7	0	30	13	13	0	3	10	10	4	4
UCEC_TCGA-FI-A2EX	1	8	6	7	8	0	0	0	3	0	4	0	1	0	15	7	3	1	0	0	4	0	7
UCEC_TCGA-FI-A2EY	4	3	9	12	13	5	3	0	3	6	3	1	3	1	28	11	7	0	4	0	20	5	5
UCEC_TCGA-FI-A2F4	35	48	18	65	21	347	468	2	285	205	585	103	361	78	0	12	175	65	0	2	0	156	29
UCEC_TCGA-FI-A2F8	3	8	8	4	3	0	2	0	0	6	3	2	2	0	37	13	5	0	1	0	3	5	2
UCEC_TCGA-FI-A2F9	3	6	2	7	9	1	2	0	3	4	3	0	1	3	0	0	2	0	0	2	10	0	4
UCEC_TCGA-FI-A3PV	1	5	7	9	6	1	1	0	0	3	3	1	8	6	24	2	0	0	0	3	17	0	3
UCEC_TCGA-FI-A3PX	4	9	5	10	6	0	1	7	4	8	4	1	11	2	8	7	0	4	1	0	34	0	0
UCEC_TCGA-H5-A2HR	1	1	3	14	4	6	1	6	0	0	2	0	3	0	3	0	4	0	3	0	5	6	4
UCEC_TCGA-JU-AAVI	1	7	3	13	3	0	0	0	4	1	1	2	2	0	7	0	7	1	4	2	9	3	3
UCEC_TCGA-K6-A3WQ	0	2	2	7	2	2	0	4	0	2	2	2	1	3	2	3	5	0	1	0	8	0	3
UCEC_TCGA-KJ-A3U4	0	5	1	2	8	1	0	2	0	0	0	0	2	3	1	5	4	2	16	2	12	1	3
UCEC_TCGA-KP-A3VZ	3	1	5	14	1	5	3	4	11	0	7	0	5	3	8	2	4	1	6	3	35	11	12
UCEC_TCGA-KP-A3W0	0	3	3	3	11	2	0	0	1	2	4	0	2	0	0	1	0	0	0	0	5	3	3
UCEC_TCGA-KP-A3W1	0	4	7	9	5	5	2	0	0	1	1	1	0	1	9	8	1	1	0	0	7	3	1
UCEC_TCGA-KP-A3W3	2	0	4	3	7	0	1	2	5	0	4	0	7	0	4	3	4	0	2	0	11	0	2
UCEC_TCGA-KP-A3W4	1	5	4	4	4	4	1	0	1	2	1	0	3	1	9	0	0	0	4	0	6	4	15
UCEC_TCGA-PG-A5BC	0	3	3	9	4	5	2	2	3	0	5	0	2	0	2	2	9	0	0	0	7	7	4
UCEC_TCGA-PG-A6IB	2	46	27	78	65	56	53	3	92	2	59	21	14	0	0	15	1	4	32	0	12	0	27
UCEC_TCGA-PG-A7D5	1	1	3	14	9	4	0	0	2	0	1	0	5	0	1	5	0	1	0	4	2	0	2
UCEC_TCGA-PG-A914	7	1	10	17	8	2	1	0	2	0	0	4	13	3	104	9	0	3	4	1	21	3	1
UCEC_TCGA-PG-A915	1	5	4	7	6	7	1	0	2	3	3	0	7	4	10	6	2	4	4	1	26	5	5
UCEC_TCGA-PG-A916	0	12	2	5	5	0	1	4	2	1	0	0	3	3	0	0	2	0	4	0	10	1	2
UCEC_TCGA-PG-A917	13	83	33	92	85	83	66	17	164	30	68	52	10	21	0	17	10	1	56	8	32	67	42
UCEC_TCGA-QF-A5YS	925	99	701	29	58	78	22	450	9	23	0	32	11	25	0	79	6	0	0	212	0	2	8
UCEC_TCGA-QF-A5YT	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3
UCEC_TCGA-QS-A5YQ	615	51	364	19	27	39	14	291	0	8	4	7	2	1	0	42	3	0	0	154	0	0	10
UCEC_TCGA-QS-A5YR	4	42	11	44	46	25	26	4	49	5	29	9	12	0	0	4	8	0	12	0	7	0	5
UCEC_TCGA-QS-A744	0	16	7	13	13	0	1	2	0	4	2	0	11	7	5	0	1	0	0	2	8	0	2
